year,doy,date,block,treatment,tussock,nh4,no3,tfpa,labile,carbohydrate,suspicious,notes
2011,165,6/14/2011,1,A.O,I,7.043662575,0.638298686,1.336831832,9.018793093,,,
2011,165,6/14/2011,1,A.O,T,39.32711604,1.921769564,1.55509009,42.80397569,,,
2011,165,6/14/2011,1,C.N,I,4.69577505,0,1.173138138,5.868913188,40.27130501,,
2011,165,6/14/2011,1,C.N,T,54.00141307,10.42476413,3.410285285,67.83646249,,,
2011,165,6/14/2011,1,C.O,I,2.054401584,0,1.445960961,3.500362545,35.05095066,,
2011,165,6/14/2011,1,C.O,T,34.63134099,7.376520793,2.291711712,44.2995735,,,
2011,165,6/14/2011,2,A.N,I,8.217606337,0,1.391396396,9.609002733,,,
2011,165,6/14/2011,2,A.O,I,12.61989545,1.921769564,1.064009009,15.60567402,,,
2011,165,6/14/2011,2,A.O,T,31.69648159,0,0.900315315,32.59679691,14.16953324,,
2011,165,6/14/2011,2,C.N,I,7.630634456,2.242637283,0.709339339,10.58261108,20.13565251,,
2011,165,6/14/2011,2,C.N,T,20.83750178,7.055653074,2.50996997,30.40312482,,,
2011,165,6/14/2011,2,C.O,I,40.20757386,8.98085939,,,,,
2011,165,6/14/2011,2,C.O,T,27.29419248,5.772182196,2.537252252,35.60362693,,,
2011,165,6/14/2011,3,A.N,I,2.934859406,0,1.145855856,4.080715262,38.15484617,,
2011,165,6/14/2011,3,A.N,T,6.163204753,0,0.873033033,7.036237786,,,
2011,165,6/14/2011,3,A.O,T,34.63134099,0,0.900315315,35.53165631,24.61024195,,
2011,165,6/14/2011,3,C.N,I,6.163204753,9.622594829,0.927597598,16.71339718,43.25436464,,
2011,165,6/14/2011,3,C.N,T,1.760915644,0.959166406,1.118573574,3.838655624,35.05095066,,
2011,165,6/14/2011,3,C.O,T,43.14243327,6.093049916,1.30954955,50.54503274,,,
2011,165,6/14/2011,4,A.N,I,7.924120397,0.317430967,0.927597598,9.169148962,35.10245848,,
2011,165,6/14/2011,4,A.N,T,6.750176634,1.280034125,1.064009009,9.094219768,,,
2011,165,6/14/2011,4,A.O,I,33.16391129,1.280034125,0.818468468,35.26241388,27.47148925,,
2011,165,6/14/2011,4,A.O,T,62.80599129,3.84697588,3.71039039,70.36335756,,,
2011,165,6/14/2011,4,C.N,I,8.804578218,0,1.145855856,9.950434074,,,
2011,165,6/14/2011,4,C.N,T,52.24049743,14.43561062,,,,,
2011,165,6/14/2011,4,C.O,I,36.0987707,6.093049916,2.182582583,44.3744032,,,
2011,165,6/14/2011,4,C.O,T,10.27200792,1.921769564,1.159496997,13.35327448,,,
2011,165,6/14/2011,5,A.N,I,7.043662575,0,1.064009009,8.107671584,,,
2011,165,6/14/2011,5,A.N,T,8.511092278,0,1.009444444,9.520536722,,,
2011,165,6/14/2011,5,A.O,I,29.64208,1.280034125,0.982162162,31.90427629,33.57626463,,
2011,165,6/14/2011,5,A.O,T,38.74014416,0,1.527807808,40.26795197,36.54248047,,
2011,165,6/14/2011,5,C.N,I,4.108803169,0,1.036726727,5.145529896,28.33906649,,
2011,165,6/14/2011,5,C.N,T,10.8589798,6.734785354,5.865690691,23.45945585,41.01706992,,
2011,168,6/17/2011,1,A.N,I,2.225909802,2.843133044,3.229283472,8.298326318,49.52419956,,
2011,168,6/17/2011,1,A.N,T,1.391193626,1.559802581,0.827337088,3.778333295,19.93047055,,
2011,168,6/17/2011,1,A.O,I,,,,,31.40558996,,
2011,168,6/17/2011,1,A.O,T,3.338864703,3.484798276,0.987466847,7.811129826,,,
2011,168,6/17/2011,1,C.N,I,28.38034998,33.00139893,4.910645941,66.29239485,,,
2011,168,6/17/2011,1,C.N,T,43.12700241,27.86807708,78.65039994,149.6454794,,,
2011,168,6/17/2011,1,C.O,I,4.730058329,4.447296123,0.960778554,10.13813301,17.51465594,,
2011,168,6/17/2011,1,C.O,T,6.955968131,6.051459202,2.02831028,15.03573761,,,
2011,168,6/17/2011,2,A.N,I,4.451819604,5.088961355,0.747272208,10.28805317,22.34628517,,
2011,168,6/17/2011,2,A.N,T,18.36375587,,,,,,
2011,168,6/17/2011,2,A.O,I,4.730058329,5.088961355,5.791359615,15.6103793,28.98977535,,
2011,168,6/17/2011,2,A.O,T,21.98085929,,,,,,
2011,168,6/17/2011,2,C.N,I,5.564774505,4.447296123,0.827337088,10.83940772,20.53442421,,
2011,168,6/17/2011,2,C.N,T,12.52074264,11.18478106,1.254349778,24.95987348,,,
2011,168,6/17/2011,2,C.O,I,6.955968131,5.730626586,1.147596606,13.83419132,63.27269919,,
2011,168,6/17/2011,2,C.O,T,1.669432351,3.16396566,1.788115642,6.621513653,,,
2011,168,6/17/2011,3,A.N,I,7.512445582,5.088961355,1.147596606,13.74900354,,,
2011,168,6/17/2011,3,A.N,T,1.947671077,1.238969965,1.120908313,4.307549355,34.42535823,,
2011,168,6/17/2011,3,A.O,I,,,,,47.10838495,,second of 2011
2011,168,6/17/2011,3,A.O,T,8.347161757,5.409793971,21.0570633,34.81401903,,,
2011,168,6/17/2011,3,C.N,I,0.834716176,3.16396566,1.120908313,5.119590149,46.50443129,,
2011,168,6/17/2011,3,C.N,T,6.677729406,9.25978536,0.987466847,16.92498161,21.50043176,,
2011,168,6/17/2011,3,C.O,I,,,7.205839153,,,,
2011,168,6/17/2011,4,A.N,I,1.947671077,3.16396566,1.147596606,6.259233343,21.13837786,,
2011,168,6/17/2011,4,A.N,T,0.834716176,0.918137349,1.681362469,3.434215994,25.36605343,,
2011,168,6/17/2011,4,A.O,I,4.173580879,3.16396566,0.773960502,8.111507041,15.70279498,,
2011,168,6/17/2011,4,A.O,T,7.512445582,3.484798276,1.040843433,12.03808729,,,
2011,168,6/17/2011,4,C.N,I,6.121251955,8.938952744,2.215128332,17.27533303,,,
2011,168,6/17/2011,4,C.N,T,37.56222791,23.69725307,2.642141023,63.901622,,,
2011,168,6/17/2011,4,C.O,I,4.730058329,14.0722746,0,18.80233293,,,
2011,168,6/17/2011,4,C.O,T,143.0147048,30.434738,218.7372507,392.1866935,,,
2011,168,6/17/2011,5,A.N,T,2.225909802,0.918137349,1.734739055,4.878786206,24.15814613,,
2011,168,6/17/2011,5,A.O,I,2.225909802,2.522300428,0.934090261,5.682300491,22.95023882,,
2011,168,6/17/2011,5,C.N,I,12.79898136,10.22228321,4.643763009,27.66502758,35.02931188,,
2011,168,6/17/2011,5,C.N,T,12.52074264,12.78894413,17.85446812,43.16415489,129.0025906,,
2011,168,6/17/2011,5,C.O,I,1.669432351,2.201467813,2.53538785,6.406288014,43.61516158,,
2011,168,6/17/2011,5,C.O,T,15.85960734,24.65975092,5.551164977,46.07052324,,,
2011,172,6/21/2011,1,A.N,I,3.060625978,5.088961355,1.334414658,9.484001991,,,
2011,172,6/21/2011,1,A.N,T,1.947671077,4.447296123,0.667207329,7.062174529,45.45805573,,
2011,172,6/21/2011,1,A.O,I,17.52903969,17.92226599,,,,,
2011,172,6/21/2011,1,A.O,T,11.96426519,10.86394844,1.387791244,24.21600487,35.62928692,,
2011,172,6/21/2011,1,C.N,T,8.068923032,8.938952744,2.188440039,19.19631582,,,
2011,172,6/21/2011,1,C.O,I,0,1.880635197,0.800648795,2.681283992,27.37704997,,
2011,172,6/21/2011,1,C.O,T,10.85131028,14.39310721,0,25.24441749,,,
2011,172,6/21/2011,2,A.N,I,0,2.522300428,0.800648795,3.322949223,27.02911422,,
2011,172,6/21/2011,2,A.O,I,2.782387252,8.297287513,0.747272208,11.82694697,19.65753761,,
2011,172,6/21/2011,2,A.O,T,8.068923032,10.54311582,0.773960502,19.38599935,14.12885516,,
2011,172,6/21/2011,2,C.N,I,0.278238725,4.768128739,2.188440039,7.234807503,38.08647912,,
2011,172,6/21/2011,2,C.N,T,0.834716176,4.768128739,0.934090261,6.536935176,,,
2011,172,6/21/2011,2,C.O,I,1.112954901,4.768128739,1.281038072,7.162121712,,,
2011,172,6/21/2011,2,C.O,T,3.617103428,5.088961355,1.254349778,9.960414561,,,
2011,172,6/21/2011,3,A.N,I,5.564774505,24.3389183,2.775582488,32.67927529,,,
2011,172,6/21/2011,3,A.N,T,0,3.16396566,0.720583915,3.884549575,,,
2011,172,6/21/2011,3,A.O,I,19.75494949,63.15966482,1.227661485,84.1422758,,,
2011,172,6/21/2011,3,A.O,T,8.347161757,10.22228321,1.52123271,20.09067768,34.40069082,,
2011,172,6/21/2011,3,C.N,I,1.947671077,3.484798276,0.934090261,6.366559614,41.77226743,,
2011,172,6/21/2011,3,C.N,T,0,3.16396566,0.960778554,4.124744214,44.22446534,,
2011,172,6/21/2011,3,C.O,T,17.52903969,3.805630892,2.001621987,23.33629257,61.77385634,,
2011,172,6/21/2011,4,A.N,I,0,6.372291818,0.987466847,7.359758665,,,
2011,172,6/21/2011,4,A.N,T,0,3.805630892,0.747272208,4.5529031,44.84375768,,
2011,172,6/21/2011,4,A.O,I,9.738355384,10.54311582,0.854025381,21.13549659,22.11472981,,
2011,172,6/21/2011,4,A.O,T,10.01659411,9.25978536,1.414479537,20.69085901,,,
2011,172,6/21/2011,4,C.N,I,3.617103428,5.730626586,1.174284899,10.52201491,,,
2011,172,6/21/2011,4,C.N,T,19.75494949,19.20559645,3.149218593,42.10976453,,,
2011,172,6/21/2011,4,C.O,I,6.399490681,12.78894413,1.601297589,20.7897324,,,
2011,172,6/21/2011,4,C.O,T,16.69432351,4.447296123,4.05662056,25.19824019,58.26397814,,
2011,172,6/21/2011,5,A.N,T,0,2.843133044,0.854025381,3.697158425,30.10060447,,
2011,172,6/21/2011,5,A.O,I,5.008297054,10.54311582,0.934090261,16.48550314,34.40069082,,
2011,172,6/21/2011,5,A.O,T,14.19017499,19.20559645,2.188440039,35.58421148,,,
2011,172,6/21/2011,5,C.N,I,0,2.201467813,0.800648795,3.002116608,40.01261149,,
2011,172,6/21/2011,5,C.N,T,0,4.126463507,1.174284899,5.300748406,,,
2011,172,6/21/2011,5,C.O,I,0,3.16396566,0.960778554,4.124744214,60.36990506,,
2011,175,6/24/2011,1,A.N,I,3.2745722,1.022106364,1.107290234,5.403968798,61.0718807,,
2011,175,6/24/2011,1,A.N,T,3.547453217,2.261059726,0.830467675,6.638980618,73.00546659,,
2011,175,6/24/2011,1,A.O,I,3.2745722,0.712368024,1.356430536,5.34337076,47.73434354,,
2011,175,6/24/2011,1,A.O,T,4.638977284,3.190274748,1.13497249,8.964224522,65.97908777,,
2011,175,6/24/2011,1,C.N,I,6.276263384,3.809751429,0.913514443,10.99952926,28.17856874,,
2011,175,6/24/2011,1,C.N,T,9.823716601,7.526611515,1.411795048,18.76212316,,,
2011,175,6/24/2011,1,C.O,I,5.184739317,2.570798067,1.024243466,8.77978085,32.30226172,,
2011,175,6/24/2011,1,C.O,T,6.276263384,11.2434716,1.550206327,19.06994131,,,
2011,175,6/24/2011,2,A.N,I,5.184739317,6.287658153,0.99656121,12.46895868,84.23707683,,
2011,175,6/24/2011,2,A.N,T,10.09659762,8.146088196,2.657496561,20.90018238,,,
2011,175,6/24/2011,2,A.O,I,3.547453217,1.331844705,0.581327373,5.460625295,19.65531793,,
2011,175,6/24/2011,2,A.O,T,4.9118583,2.880536407,1.356430536,9.148825243,16.49477194,,
2011,175,6/24/2011,2,C.N,I,1.910167117,0.712368024,0.99656121,3.619096351,24.74215791,,
2011,175,6/24/2011,2,C.N,T,14.18981287,9.385041558,1.13497249,24.70982692,,,
2011,175,6/24/2011,2,C.O,I,7.640668467,2.880536407,1.577888583,12.09909346,,,
2011,175,6/24/2011,2,C.O,T,9.277954567,3.809751429,1.688617607,14.7763236,,,
2011,175,6/24/2011,3,A.N,I,3.2745722,2.570798067,0.66437414,6.509744407,28.78100125,,
2011,175,6/24/2011,3,A.N,T,1.091524067,1.641583045,0.885832187,3.618939299,76.51534479,,
2011,175,6/24/2011,3,A.O,I,5.184739317,7.216873174,1.051925722,13.45353821,,,
2011,175,6/24/2011,3,A.O,T,4.9118583,18.98693011,0.80278542,24.70157383,30.24041523,,
2011,175,6/24/2011,3,C.N,I,4.9118583,1.951321386,1.439477304,8.30265699,57.04441964,,
2011,175,6/24/2011,3,C.N,T,7.640668467,9.385041558,1.051925722,18.07763575,52.23344449,,
2011,175,6/24/2011,3,C.O,T,8.186430501,6.907134834,1.162654746,16.25622008,,,
2011,175,6/24/2011,4,A.N,I,3.547453217,4.42922811,0.747420908,8.724102235,,,
2011,175,6/24/2011,4,A.N,T,2.183048133,0.712368024,0.719738652,3.615154809,74.40941787,,
2011,175,6/24/2011,4,A.O,I,2.728810167,2.570798067,1.190337001,6.489945235,28.78100125,,
2011,175,6/24/2011,4,A.O,T,10.64235965,7.836349856,1.46715956,19.94586907,,,
2011,175,6/24/2011,4,C.N,I,9.550835584,7.216873174,1.245701513,18.01341027,,,
2011,175,6/24/2011,4,C.N,T,7.913549484,16.81876173,2.629814305,27.36212552,,,
2011,175,6/24/2011,4,C.O,I,3.2745722,2.880536407,1.162654746,7.317763353,,,
2011,175,6/24/2011,4,C.O,T,7.36778745,3.809751429,1.716299862,12.89383874,76.28832024,,
2011,175,6/24/2011,5,A.N,T,1.910167117,1.331844705,0.636691884,3.878703706,26.11672224,,
2011,175,6/24/2011,5,A.O,I,3.547453217,2.261059726,0.66437414,6.472887083,28.07902561,,
2011,175,6/24/2011,5,A.O,T,16.91862303,12.7921633,2.519085282,32.22987161,,,
2011,175,6/24/2011,5,C.N,I,8.459311517,12.7921633,0.692056396,21.94353121,32.98954389,,
2011,175,6/24/2011,5,C.N,T,4.9118583,5.358443131,1.162654746,11.43295618,,,
2011,175,6/24/2011,5,C.O,I,4.638977284,1.331844705,1.771664374,7.742486363,72.16462725,,
2011,178,6/27/2011,1,A.N,I,9.823716601,2.880536407,1.245701513,13.94995452,,,
2011,178,6/27/2011,1,A.N,T,6.003382367,4.119489769,1.162654746,11.28552688,41.89088687,,
2011,178,6/27/2011,1,A.O,I,6.822025417,1.641583045,0.913514443,9.377122905,33.67682605,,
2011,178,6/27/2011,1,A.O,T,13.0982888,14.03111667,1.051925722,28.18133119,,,
2011,178,6/27/2011,1,C.N,I,12.00676473,5.668181472,1.46715956,19.14210576,,,
2011,178,6/27/2011,1,C.N,T,20.46607625,0,2.1315337,22.59760995,,,
2011,178,6/27/2011,1,C.O,I,5.184739317,0.092891343,0.913514443,6.191145103,24.60258435,,
2011,178,6/27/2011,1,C.O,T,1.091524067,7.526611515,0.692056396,9.310191978,,,
2011,178,6/27/2011,2,A.N,I,5.184739317,2.880536407,0.941196699,9.006472423,37.11323687,,
2011,178,6/27/2011,2,A.N,T,,0.712368024,0.221458047,,,,
2011,178,6/27/2011,2,A.O,I,5.184739317,7.526611515,0.581327373,13.29267821,12.37107896,,
2011,178,6/27/2011,2,A.O,T,9.550835584,12.7921633,0.747420908,23.09041979,,,
2011,178,6/27/2011,2,C.N,I,5.184739317,1.331844705,0.359869326,6.876453348,28.59219263,,
2011,178,6/27/2011,2,C.N,T,9.550835584,5.977919812,1.273383769,16.80213917,,,
2011,178,6/27/2011,2,C.O,I,14.18981287,4.42922811,2.242262724,20.8613037,,,
2011,178,6/27/2011,2,C.O,T,11.18812168,6.597396493,0,17.78551817,,,
2011,178,6/27/2011,3,A.N,I,4.09321525,1.022106364,0.968878955,6.084200569,18.55661844,,
2011,178,6/27/2011,3,A.N,T,4.09321525,1.641583045,1.079607978,6.814406273,,,
2011,178,6/27/2011,3,A.O,I,10.36947863,8.765564877,0.941196699,20.07624021,,,
2011,178,6/27/2011,3,A.O,T,8.459311517,12.7921633,0.830467675,22.08194249,,,
2011,178,6/27/2011,3,C.N,I,7.913549484,2.570798067,1.107290234,11.59163779,,,
2011,178,6/27/2011,3,C.N,T,7.640668467,5.977919812,1.439477304,15.05806558,53.19477698,,
2011,178,6/27/2011,3,C.O,T,13.64405083,4.119489769,8.276994498,26.0405351,,,
2011,178,6/27/2011,4,A.N,I,10.09659762,2.880536407,1.107290234,14.08442426,,,
2011,178,6/27/2011,4,A.N,T,4.9118583,2.261059726,0.885832187,8.058750213,45.88049515,,
2011,178,6/27/2011,4,A.O,I,,,0.193775791,,,,
2011,178,6/27/2011,4,A.O,T,19.6474332,13.10190164,1.46715956,34.2164944,,,
2011,178,6/27/2011,4,C.N,I,10.64235965,3.190274748,1.356430536,15.18906493,,,
2011,178,6/27/2011,4,C.N,T,36.56605624,0,,,,,
2011,178,6/27/2011,4,C.O,I,13.37116982,6.907134834,1.162654746,21.4409594,,,
2011,178,6/27/2011,4,C.O,T,11.73388372,1.641583045,0.99656121,14.37202798,45.21556043,,
2011,178,6/27/2011,5,A.N,T,5.73050135,2.261059726,0.885832187,8.877393263,29.25712734,,
2011,178,6/27/2011,5,A.O,I,28.37962574,28.27908033,2.740543329,59.3992494,,,
2011,178,6/27/2011,5,A.O,T,5.184739317,5.977919812,1.024243466,12.1869026,,,
2011,178,6/27/2011,5,C.N,I,5.184739317,11.2434716,0.692056396,17.12026731,29.25712734,,
2011,178,6/27/2011,5,C.N,T,14.46269388,9.385041558,2.159215956,26.00695139,,,
2011,178,6/27/2011,5,C.O,I,17.73726608,6.287658153,1.605570839,25.63049507,,,
2011,178,6/27/2011,5,C.O,T,,,0.221458047,,,,
2011,182,7/1/2011,1,A.N,I,16.31482494,3.542778409,25.63981358,45.49741693,,,
2011,182,7/1/2011,1,A.N,T,0,3.226942174,1.039451902,4.266394076,67.15840594,,
2011,182,7/1/2011,1,A.O,I,4.219351277,8.280321932,1.385935869,13.88560908,,,
2011,182,7/1/2011,1,A.O,T,4.219351277,11.12284805,1.412588482,16.75478781,,,
2011,182,7/1/2011,1,C.N,I,23.34707706,3.226942174,1.679114611,28.25313385,,,
2011,182,7/1/2011,1,C.N,T,9.001282724,11.43868428,2.6919139,23.1318809,,,
2011,182,7/1/2011,1,C.O,I,15.1896646,7.016976992,1.332630644,23.53927224,,,
2011,182,7/1/2011,1,C.O,T,18.56514562,15.86039157,2.958440029,37.38397722,,,
2011,182,7/1/2011,2,A.N,I,5.907091787,7.332813227,1.545851547,14.78575656,,,
2011,182,7/1/2011,2,A.O,I,1.406450426,6.069468288,0.906188838,8.382107552,,,
2011,182,7/1/2011,2,A.O,T,5.625801702,9.859503106,1.652461998,17.13776681,,,
2011,182,7/1/2011,2,C.N,I,1.687740511,1.331924765,0.772925773,3.792591049,22.60778022,,
2011,182,7/1/2011,2,C.N,T,28.12900851,9.227830636,2.292124707,39.64896385,,,
2011,182,7/1/2011,2,C.O,I,27.28513826,20.91377133,,,,,
2011,182,7/1/2011,2,C.O,T,13.78321417,11.12284805,1.892335514,26.79839773,,,
2011,182,7/1/2011,3,A.N,I,5.625801702,5.121959583,1.172714966,11.92047625,,,
2011,182,7/1/2011,3,A.N,T,3.938061192,3.226942174,1.359283257,8.524286623,,,
2011,182,7/1/2011,3,A.O,I,7.876122383,13.96537416,1.705767224,23.54726377,,,
2011,182,7/1/2011,3,A.O,T,0.56258017,2.595269704,0.932841451,4.090691325,56.51945054,,
2011,182,7/1/2011,3,C.N,I,11.2516034,10.17533934,1.785725063,23.2126678,,,
2011,182,7/1/2011,3,C.N,T,15.47095468,4.174450878,1.385935869,21.03134143,,,
2011,182,7/1/2011,3,C.O,T,26.72255809,7.964485697,1.625809385,36.31285317,,,
2011,182,7/1/2011,4,A.N,I,5.625801702,8.280321932,2.292124707,16.19824834,,,
2011,182,7/1/2011,4,A.N,T,5.344511617,8.280321932,1.625809385,15.25064293,,,
2011,182,7/1/2011,4,A.O,I,1.12516034,5.121959583,0.692967935,6.940087858,29.92206205,,
2011,182,7/1/2011,4,A.O,T,24.4722374,0,,,,,
2011,182,7/1/2011,4,C.N,I,10.68902323,10.49117558,1.918988127,23.09918694,,,
2011,182,7/1/2011,4,C.O,I,14.34579434,7.016976992,1.75907245,23.12184378,,,
2011,182,7/1/2011,4,C.O,T,12.65805383,4.490287113,1.519198934,18.66753988,,,
2011,182,7/1/2011,5,A.N,T,0.843870255,4.806123348,1.146062354,6.796055957,,,
2011,182,7/1/2011,5,A.O,I,2.250320681,5.121959583,0.986146676,8.35842694,,,
2011,182,7/1/2011,5,A.O,T,5.907091787,10.49117558,1.892335514,18.29060288,,,
2011,182,7/1/2011,5,C.N,I,14.90837451,3.542778409,0.826230999,19.27738392,35.24153975,,
2011,182,7/1/2011,5,C.N,T,42.75609294,10.80701181,,,,,
2011,182,7/1/2011,5,C.O,I,25.03481757,10.17533934,3.598102738,38.80825965,,,
2011,185,7/4/2011,1,A.N,I,0.843870255,1.647760999,0.613010096,3.10464135,29.25712734,,
2011,185,7/4/2011,1,A.N,T,0.843870255,0.700252295,0.772925773,2.317048323,40.89931757,,
2011,185,7/4/2011,1,A.O,I,2.250320681,1.01608853,0.772925773,4.039334984,41.89088687,,
2011,185,7/4/2011,1,A.O,T,18.8464357,3.226942174,1.012799289,23.08617716,,,
2011,185,7/4/2011,1,C.N,I,5.063221532,2.279433469,1.279325418,8.621980419,,,
2011,185,7/4/2011,1,C.N,T,5.063221532,3.226942174,1.092757128,9.382920834,,,
2011,185,7/4/2011,1,C.O,I,5.344511617,2.911105939,1.092757128,9.348374684,,,
2011,185,7/4/2011,1,C.O,T,9.563862894,13.33370169,1.732419837,24.62998442,,,
2011,185,7/4/2011,2,A.N,I,4.219351277,0.700252295,0.772925773,5.692529345,,,
2011,185,7/4/2011,2,A.O,I,3.938061192,4.490287113,0.613010096,9.041358401,14.62856367,,
2011,185,7/4/2011,2,A.O,T,22.22191672,8.911994401,1.732419837,32.86633096,,,
2011,185,7/4/2011,2,C.N,I,3.375481021,5.121959583,0.586357483,9.083798087,37.80088442,,
2011,185,7/4/2011,2,C.N,T,4.219351277,3.226942174,1.226020192,8.672313643,,,
2011,185,7/4/2011,2,C.O,I,23.06578698,9.227830636,2.158861643,34.45247926,,,
2011,185,7/4/2011,2,C.O,T,11.2516034,6.701140757,1.279325418,19.23206958,,,
2011,185,7/4/2011,3,A.N,I,10.40773315,5.437795818,1.305978031,17.151507,,,
2011,185,7/4/2011,3,A.N,T,1.12516034,1.963597234,0.666315322,3.755072896,75.60176883,,
2011,185,7/4/2011,3,A.O,I,14.06450426,6.701140757,1.066104515,21.83174953,,,
2011,185,7/4/2011,3,A.O,T,16.03353485,1.331924765,0.639662709,18.00512232,37.80088442,,
2011,185,7/4/2011,3,C.N,I,6.469671958,4.806123348,1.199367579,12.47516289,,,
2011,185,7/4/2011,3,C.N,T,2.531610766,1.01608853,1.066104515,4.613803811,,,
2011,185,7/4/2011,3,C.O,T,21.37804647,1.647760999,0.826230999,23.85203847,,,
2011,185,7/4/2011,4,A.N,I,8.157412468,3.858614644,0.906188838,12.92221595,,,
2011,185,7/4/2011,4,A.N,T,3.094190936,1.647760999,0.879536225,5.62148816,,,
2011,185,7/4/2011,4,A.O,I,7.876122383,1.331924765,0.613010096,9.821057244,16.11185237,,
2011,185,7/4/2011,4,A.O,T,25.87868783,8.596158167,2.105556417,36.58040241,,,
2011,185,7/4/2011,4,C.N,I,5.625801702,3.858614644,1.359283257,10.8436996,,,
2011,185,7/4/2011,4,C.N,T,12.93934392,7.17489511,2.771871739,22.88611077,,,
2011,185,7/4/2011,4,C.O,I,10.97031332,10.17533934,1.599156772,22.74480943,,,
2011,185,7/4/2011,4,C.O,T,8.157412468,1.647760999,1.092757128,10.8979306,,,
2011,185,7/4/2011,5,A.N,T,0.843870255,0.38441606,0.666315322,1.894601637,32.22370475,,
2011,185,7/4/2011,5,A.O,I,10.68902323,2.279433469,0.772925773,13.74138247,22.30871867,,
2011,185,7/4/2011,5,A.O,T,8.157412468,10.17533934,1.972293353,20.30504516,,,
2011,185,7/4/2011,5,C.N,I,1.406450426,0.700252295,0.986146676,3.092849397,32.84339138,,
2011,185,7/4/2011,5,C.N,T,9.282572809,5.753632053,1.705767224,16.74197209,,,
2011,185,7/4/2011,5,C.O,I,12.65805383,8.596158167,1.439241095,22.69345309,,,
2011,188,7/7/2011,1,A.N,I,0,0.664135702,0.824151683,1.488287385,22.9284053,,
2011,188,7/7/2011,1,A.N,T,0,0.951201092,0.87732276,1.828523852,35.94182453,,
2011,188,7/7/2011,1,A.O,I,0.584943807,0.951201092,2.871238122,4.407383021,13.63310586,,
2011,188,7/7/2011,1,A.O,T,2.339775227,4.395985768,1.063421527,7.799182522,,,
2011,188,7/7/2011,1,C.N,I,7.89674139,0.951201092,1.515375676,10.36331816,,,
2011,188,7/7/2011,1,C.N,T,8.481685197,8.989032003,2.445869512,19.91658671,,,
2011,188,7/7/2011,1,C.O,I,6.726853777,0.377070312,1.382447985,8.486372074,,,
2011,188,7/7/2011,1,C.O,T,3.802134743,8.701966613,1.914158748,14.4182601,,,
2011,188,7/7/2011,2,A.N,I,1.462359517,5.257181937,1.143178141,7.862719595,,,
2011,188,7/7/2011,2,A.O,I,0.292471903,0.951201092,0.824151683,2.067824678,,,
2011,188,7/7/2011,2,A.O,T,2.924719033,4.395985768,1.169763679,8.49046848,,,
2011,188,7/7/2011,2,C.N,I,0,0,0.824151683,0.824151683,46.25518058,,
2011,188,7/7/2011,2,C.N,T,17.2558423,6.118378106,2.366112897,25.7403333,,,
2011,188,7/7/2011,2,C.O,I,9.359100907,10.71142434,,,,,
2011,188,7/7/2011,2,C.O,T,7.604269487,9.276097393,1.621717828,18.50208471,,,
2011,188,7/7/2011,3,A.N,I,3.802134743,4.970116547,2.233185206,11.0054365,,,
2011,188,7/7/2011,3,A.N,T,0.584943807,1.525331871,1.116592603,3.226868281,73.12302231,,
2011,188,7/7/2011,3,A.O,I,5.26449426,20.1845822,1.488790137,26.9378666,,,
2011,188,7/7/2011,3,A.O,T,0,0,0.717809531,0.717809531,46.25518058,,
2011,188,7/7/2011,3,C.N,I,0.584943807,0.664135702,1.382447985,2.631527494,92.51036116,,
2011,188,7/7/2011,3,C.N,T,10.82146042,0,0.957079374,11.77853979,46.87191632,,
2011,188,7/7/2011,3,C.O,I,689.6487481,94.24745274,,,,,
2011,188,7/7/2011,3,C.O,T,31.58696556,2.960658819,1.59513229,36.14275667,,,
2011,188,7/7/2011,4,A.N,I,1.462359517,4.970116547,1.329276908,7.761752972,,,
2011,188,7/7/2011,4,A.N,T,0.87741571,0,1.30269137,2.18010708,,,
2011,188,7/7/2011,4,A.O,I,0.584943807,2.67359343,0.744395069,4.002932306,18.59059889,,
2011,188,7/7/2011,4,A.O,T,4.38707855,7.266639665,1.515375676,13.16909389,,,
2011,188,7/7/2011,4,C.N,I,2.63224713,4.108920378,1.834402134,8.575569642,,,
2011,188,7/7/2011,4,C.N,T,,23.34230149,,,,,
