mantis_id,year,doy,date,block,snow,otc,treatment,n,NDVI,NDVI_stdv,NDVI_se
9735551,2010,207,2010-07-26,1,A,O,A.O,40,0.733548982,7.23E-03,1.14E-03
9735541,2010,207,2010-07-26,2,A,O,A.O,45,0.704938983,0.009765638,1.46E-03
9735539,2010,207,2010-07-26,3,A,O,A.O,44,0.728117556,9.78E-03,1.47E-03
9735535,2010,207,2010-07-26,4,A,O,A.O,47,0.65672209,8.44E-03,1.23E-03
9735548,2010,207,2010-07-26,5,A,O,A.O,43,0.694789034,7.94E-03,1.21E-03
9735537,2010,207,2010-07-26,1,C,N,C.N,40,0.752751058,6.21E-03,9.82E-04
9735554,2010,207,2010-07-26,2,C,N,C.N,40,0.727469276,6.30E-03,9.96E-04
9735547,2010,207,2010-07-26,3,C,N,C.N,31,0.719266183,5.19E-03,9.31E-04
9735550,2010,207,2010-07-26,4,C,N,C.N,42,0.677600387,8.19E-03,1.26E-03
9735544,2010,207,2010-07-26,5,C,N,C.N,43,0.636615519,6.80E-03,1.04E-03
9735552,2010,207,2010-07-26,1,C,O,C.O,41,0.729642695,8.67E-03,1.35E-03
9735543,2010,207,2010-07-26,2,C,O,C.O,38,0.753191768,8.21E-03,1.33E-03
9735553,2010,207,2010-07-26,3,C,O,C.O,42,0.730551649,0.008594456,1.33E-03
9735555,2010,207,2010-07-26,4,C,O,C.O,40,0.701525231,8.25E-03,1.30E-03
9735546,2010,207,2010-07-26,5,C,O,C.O,35,0.685173224,8.78E-03,1.48E-03
9735534,2010,208,2010-07-27,1,A,N,A.N,25,0.715603693,7.18E-03,1.44E-03
9735538,2010,208,2010-07-27,2,A,N,A.N,29,0.700498617,6.74E-03,1.25E-03
9735545,2010,208,2010-07-27,3,A,N,A.N,31,0.738075852,7.48E-03,1.34E-03
9735536,2010,208,2010-07-27,4,A,N,A.N,26,0.713913405,7.51E-03,1.47E-03
9735542,2010,208,2010-07-27,5,A,N,A.N,30,0.692083788,9.98E-03,1.82E-03
9735551,2010,208,2010-07-27,1,A,O,A.O,27,0.736409684,9.57E-03,1.84E-03
9735541,2010,208,2010-07-27,2,A,O,A.O,30,0.706351946,8.31E-03,1.52E-03
9735539,2010,208,2010-07-27,3,A,O,A.O,29,0.737472832,1.09E-02,2.02E-03
9735535,2010,208,2010-07-27,4,A,O,A.O,30,0.666556939,8.51E-03,1.55E-03
9735548,2010,208,2010-07-27,5,A,O,A.O,29,0.703793357,7.48E-03,1.39E-03
9735537,2010,208,2010-07-27,1,C,N,C.N,29,0.754807177,6.41E-03,1.19E-03
9735554,2010,208,2010-07-27,2,C,N,C.N,29,0.732124275,6.52E-03,1.21E-03
9735547,2010,208,2010-07-27,3,C,N,C.N,26,0.721136212,7.93E-03,1.55E-03
9735550,2010,208,2010-07-27,4,C,N,C.N,31,0.67895331,8.62E-03,1.55E-03
9735544,2010,208,2010-07-27,5,C,N,C.N,31,0.639049587,7.18E-03,1.29E-03
9735552,2010,208,2010-07-27,1,C,O,C.O,26,0.740423114,7.49E-03,1.47E-03
9735543,2010,208,2010-07-27,2,C,O,C.O,26,0.757936647,5.81E-03,1.14E-03
9735553,2010,208,2010-07-27,3,C,O,C.O,31,0.736633738,8.21E-03,1.48E-03
9735555,2010,208,2010-07-27,4,C,O,C.O,30,0.707652012,0.009186197,1.68E-03
9735546,2010,208,2010-07-27,5,C,O,C.O,30,0.686212515,9.09E-03,1.66E-03
9735534,2010,211,2010-07-30,1,A,N,A.N,4,0.709833671,8.37E-03,4.19E-03
9735538,2010,211,2010-07-30,2,A,N,A.N,7,0.703128252,0.004492177,1.70E-03
9735545,2010,211,2010-07-30,3,A,N,A.N,10,0.732806557,5.42E-03,1.71E-03
9735536,2010,211,2010-07-30,4,A,N,A.N,9,0.706258968,5.24E-03,0.001745108
9735542,2010,211,2010-07-30,5,A,N,A.N,5,0.685047271,5.32E-03,2.38E-03
9735551,2010,211,2010-07-30,1,A,O,A.O,6,0.729195188,4.57E-03,1.87E-03
9735541,2010,211,2010-07-30,2,A,O,A.O,8,0.697145622,5.50E-03,1.95E-03
9735539,2010,211,2010-07-30,3,A,O,A.O,8,0.726111244,6.47E-03,2.29E-03
9735535,2010,211,2010-07-30,4,A,O,A.O,8,0.65433982,6.12E-03,2.16E-03
9735548,2010,211,2010-07-30,5,A,O,A.O,8,0.6985395,8.95E-03,3.16E-03
9735537,2010,211,2010-07-30,1,C,N,C.N,6,0.751847338,6.08E-03,2.48E-03
9735554,2010,211,2010-07-30,2,C,N,C.N,7,0.729739222,3.77E-03,1.43E-03
9735547,2010,211,2010-07-30,3,C,N,C.N,6,0.714683298,3.88E-03,1.58E-03
9735550,2010,211,2010-07-30,4,C,N,C.N,9,0.668166509,5.33E-03,1.78E-03
9735544,2010,211,2010-07-30,5,C,N,C.N,5,0.642046546,5.63E-03,2.52E-03
9735552,2010,211,2010-07-30,1,C,O,C.O,3,0.734539278,1.45E-03,8.40E-04
9735543,2010,211,2010-07-30,2,C,O,C.O,5,0.753777169,4.61E-03,2.06E-03
9735553,2010,211,2010-07-30,3,C,O,C.O,9,0.730172189,4.91E-03,1.64E-03
9735555,2010,211,2010-07-30,4,C,O,C.O,9,0.694941552,3.41E-03,1.14E-03
9735546,2010,211,2010-07-30,5,C,O,C.O,5,0.686498166,7.02E-03,3.14E-03
9735534,2010,212,2010-07-31,1,A,N,A.N,70,0.718039373,6.04E-03,7.21E-04
9735538,2010,212,2010-07-31,2,A,N,A.N,86,0.701613702,6.12E-03,6.60E-04
9735545,2010,212,2010-07-31,3,A,N,A.N,92,0.739504671,7.81E-03,8.14E-04
9735536,2010,212,2010-07-31,4,A,N,A.N,91,0.706823747,0.010124984,1.06E-03
9735542,2010,212,2010-07-31,5,A,N,A.N,80,0.695664144,9.32E-03,1.04E-03
9735551,2010,212,2010-07-31,1,A,O,A.O,85,0.736724046,8.69E-03,9.43E-04
9735541,2010,212,2010-07-31,2,A,O,A.O,80,0.708430877,1.20E-02,1.34E-03
9735539,2010,212,2010-07-31,3,A,O,A.O,81,0.736597093,1.12E-02,1.25E-03
9735535,2010,212,2010-07-31,4,A,O,A.O,71,0.660490271,1.11E-02,1.32E-03
9735548,2010,212,2010-07-31,5,A,O,A.O,107,0.704833948,1.11E-02,1.07E-03
9735537,2010,212,2010-07-31,1,C,N,C.N,101,0.757049786,6.43E-03,6.40E-04
9735554,2010,212,2010-07-31,2,C,N,C.N,102,0.733632566,7.50E-03,7.43E-04
9735547,2010,212,2010-07-31,3,C,N,C.N,104,0.723709445,5.68E-03,5.57E-04
9735550,2010,212,2010-07-31,4,C,N,C.N,104,0.684398093,9.66E-03,9.47E-04
9735544,2010,212,2010-07-31,5,C,N,C.N,93,0.640157789,8.28E-03,8.59E-04
9735552,2010,212,2010-07-31,1,C,O,C.O,60,0.736457104,7.95E-03,1.03E-03
9735543,2010,212,2010-07-31,2,C,O,C.O,73,0.75840969,8.39E-03,9.83E-04
9735553,2010,212,2010-07-31,3,C,O,C.O,97,0.737270848,1.02E-02,1.04E-03
9735555,2010,212,2010-07-31,4,C,O,C.O,83,0.704803306,1.07E-02,1.17E-03
9735546,2010,212,2010-07-31,5,C,O,C.O,64,0.687464216,7.34E-03,9.18E-04
9735538,2010,213,2010-08-01,2,A,N,A.N,6,0.692595259,3.38E-03,1.38E-03
9735545,2010,213,2010-08-01,3,A,N,A.N,13,0.723372588,1.00E-02,2.77E-03
9735536,2010,213,2010-08-01,4,A,N,A.N,12,0.692530599,7.18E-03,2.07E-03
9735542,2010,213,2010-08-01,5,A,N,A.N,5,0.677829095,1.29E-02,5.77E-03
9735551,2010,213,2010-08-01,1,A,O,A.O,9,0.719337159,1.12E-02,3.72E-03
9735541,2010,213,2010-08-01,2,A,O,A.O,13,0.697004702,1.22E-02,3.38E-03
9735539,2010,213,2010-08-01,3,A,O,A.O,8,0.714736677,1.22E-02,4.30E-03
9735535,2010,213,2010-08-01,4,A,O,A.O,3,0.622684065,8.56E-04,4.94E-04
9735548,2010,213,2010-08-01,5,A,O,A.O,17,0.693145909,1.18E-02,2.86E-03
9735537,2010,213,2010-08-01,1,C,N,C.N,14,0.744348101,8.10E-03,2.17E-03
9735554,2010,213,2010-08-01,2,C,N,C.N,16,0.721583404,1.08E-02,2.70E-03
9735547,2010,213,2010-08-01,3,C,N,C.N,13,0.71271988,1.14E-02,3.16E-03
9735550,2010,213,2010-08-01,4,C,N,C.N,15,0.670265963,1.22E-02,3.16E-03
9735544,2010,213,2010-08-01,5,C,N,C.N,12,0.629731791,5.30E-03,1.53E-03
9735543,2010,213,2010-08-01,2,C,O,C.O,6,0.737907874,8.71E-03,3.56E-03
9735553,2010,213,2010-08-01,3,C,O,C.O,13,0.729021846,7.77E-03,2.16E-03
9735555,2010,213,2010-08-01,4,C,O,C.O,9,0.689908367,8.47E-03,2.82E-03
9735546,2010,213,2010-08-01,5,C,O,C.O,6,0.663686029,1.03E-02,4.21E-03
9735534,2010,214,2010-08-02,1,A,N,A.N,23,0.705067731,2.73E-03,5.69E-04
9735538,2010,214,2010-08-02,2,A,N,A.N,68,0.694445211,6.51E-03,7.89E-04
9735545,2010,214,2010-08-02,3,A,N,A.N,84,0.73071154,6.26E-03,6.83E-04
9735536,2010,214,2010-08-02,4,A,N,A.N,71,0.6988477,8.30E-03,9.85E-04
9735542,2010,214,2010-08-02,5,A,N,A.N,37,0.678927876,6.18E-03,1.02E-03
9735551,2010,214,2010-08-02,1,A,O,A.O,68,0.725017317,7.10E-03,8.61E-04
9735541,2010,214,2010-08-02,2,A,O,A.O,68,0.698872193,1.15E-02,1.40E-03
9735539,2010,214,2010-08-02,3,A,O,A.O,68,0.722024299,1.06E-02,1.29E-03
9735535,2010,214,2010-08-02,4,A,O,A.O,39,0.646631267,7.32E-03,1.17E-03
9735548,2010,214,2010-08-02,5,A,O,A.O,96,0.699630415,1.13E-02,1.15E-03
9735537,2010,214,2010-08-02,1,C,N,C.N,86,0.748613137,6.94E-03,7.48E-04
9735554,2010,214,2010-08-02,2,C,N,C.N,86,0.726958106,7.57E-03,8.17E-04
9735547,2010,214,2010-08-02,3,C,N,C.N,96,0.717383671,7.38E-03,7.54E-04
9735550,2010,214,2010-08-02,4,C,N,C.N,88,0.677688673,9.58E-03,1.02E-03
9735544,2010,214,2010-08-02,5,C,N,C.N,84,0.633370954,7.85E-03,8.56E-04
9735552,2010,214,2010-08-02,1,C,O,C.O,44,0.725297865,6.33E-03,9.55E-04
9735543,2010,214,2010-08-02,2,C,O,C.O,41,0.745625623,5.69E-03,8.89E-04
9735553,2010,214,2010-08-02,3,C,O,C.O,84,0.731077908,9.32E-03,1.02E-03
9735555,2010,214,2010-08-02,4,C,O,C.O,65,0.697131471,8.25E-03,1.02E-03
9735546,2010,214,2010-08-02,5,C,O,C.O,30,0.675000092,0.005989048,1.09E-03
9735534,2010,215,2010-08-03,1,A,N,A.N,65,0.715181787,7.46E-03,9.25E-04
9735538,2010,215,2010-08-03,2,A,N,A.N,71,0.695410783,5.95E-03,7.06E-04
9735545,2010,215,2010-08-03,3,A,N,A.N,70,0.733595772,6.19E-03,7.40E-04
9735536,2010,215,2010-08-03,4,A,N,A.N,70,0.704399284,9.13E-03,1.09E-03
9735542,2010,215,2010-08-03,5,A,N,A.N,67,0.688140721,7.35E-03,8.98E-04
9735551,2010,215,2010-08-03,1,A,O,A.O,67,0.729135689,7.99E-03,9.76E-04
9735541,2010,215,2010-08-03,2,A,O,A.O,69,0.705613676,1.12E-02,1.34E-03
9735539,2010,215,2010-08-03,3,A,O,A.O,69,0.730808102,1.14E-02,1.38E-03
9735535,2010,215,2010-08-03,4,A,O,A.O,65,0.656508996,9.26E-03,1.15E-03
9735548,2010,215,2010-08-03,5,A,O,A.O,74,0.699306553,9.71E-03,1.13E-03
9735537,2010,215,2010-08-03,1,C,N,C.N,74,0.750948752,6.14E-03,7.13E-04
9735554,2010,215,2010-08-03,2,C,N,C.N,75,0.72649328,7.66E-03,8.85E-04
9735547,2010,215,2010-08-03,3,C,N,C.N,75,0.719368498,6.05E-03,6.99E-04
9735550,2010,215,2010-08-03,4,C,N,C.N,75,0.680537695,8.75E-03,1.01E-03
9735544,2010,215,2010-08-03,5,C,N,C.N,71,0.637576691,6.96E-03,8.26E-04
9735552,2010,215,2010-08-03,1,C,O,C.O,66,0.728093676,7.36E-03,9.05E-04
9735543,2010,215,2010-08-03,2,C,O,C.O,65,0.753112342,6.62E-03,8.21E-04
9735553,2010,215,2010-08-03,3,C,O,C.O,73,0.731668518,9.37E-03,1.10E-03
9735555,2010,215,2010-08-03,4,C,O,C.O,68,0.701920303,9.36E-03,1.13E-03
9735546,2010,215,2010-08-03,5,C,O,C.O,61,0.688715612,9.00E-03,1.15E-03
9735534,2010,216,2010-08-04,1,A,N,A.N,25,0.714258936,5.16E-03,1.03E-03
9735538,2010,216,2010-08-04,2,A,N,A.N,32,0.695064043,5.44E-03,9.63E-04
9735545,2010,216,2010-08-04,3,A,N,A.N,34,0.732100938,6.13E-03,1.05E-03
9735536,2010,216,2010-08-04,4,A,N,A.N,36,0.704759438,8.82E-03,1.47E-03
9735542,2010,216,2010-08-04,5,A,N,A.N,28,0.689063275,9.55E-03,1.81E-03
9735551,2010,216,2010-08-04,1,A,O,A.O,26,0.7303757,7.16E-03,1.40E-03
9735541,2010,216,2010-08-04,2,A,O,A.O,27,0.705311919,9.40E-03,1.81E-03
9735539,2010,216,2010-08-04,3,A,O,A.O,30,0.730811082,9.15E-03,1.67E-03
9735535,2010,216,2010-08-04,4,A,O,A.O,26,0.65392207,5.95E-03,1.17E-03
9735548,2010,216,2010-08-04,5,A,O,A.O,32,0.695649112,1.18E-02,2.08E-03
9735537,2010,216,2010-08-04,1,C,N,C.N,31,0.749000864,5.48E-03,9.84E-04
9735554,2010,216,2010-08-04,2,C,N,C.N,32,0.726689447,7.53E-03,1.33E-03
9735547,2010,216,2010-08-04,3,C,N,C.N,29,0.717451262,6.63E-03,1.23E-03
9735550,2010,216,2010-08-04,4,C,N,C.N,35,0.680614511,7.72E-03,1.31E-03
9735544,2010,216,2010-08-04,5,C,N,C.N,33,0.639222842,6.44E-03,1.12E-03
9735552,2010,216,2010-08-04,1,C,O,C.O,22,0.727763621,6.94E-03,1.48E-03
9735543,2010,216,2010-08-04,2,C,O,C.O,23,0.755215416,7.25E-03,1.51E-03
9735553,2010,216,2010-08-04,3,C,O,C.O,32,0.734137901,1.02E-02,1.80E-03
9735555,2010,216,2010-08-04,4,C,O,C.O,32,0.701795894,6.47E-03,1.14E-03
9735546,2010,216,2010-08-04,5,C,O,C.O,25,0.684658297,6.65E-03,1.33E-03
9735534,2010,219,2010-08-07,1,A,N,A.N,4,0.713543843,7.48E-03,3.74E-03
9735538,2010,219,2010-08-07,2,A,N,A.N,4,0.692546793,4.98E-03,2.49E-03
9735545,2010,219,2010-08-07,3,A,N,A.N,5,0.726182489,9.50E-03,4.25E-03
9735536,2010,219,2010-08-07,4,A,N,A.N,4,0.698041734,1.17E-03,5.87E-04
9735542,2010,219,2010-08-07,5,A,N,A.N,3,0.671320707,4.66E-03,2.69E-03
9735551,2010,219,2010-08-07,1,A,O,A.O,4,0.725319173,4.90E-03,2.45E-03
9735541,2010,219,2010-08-07,2,A,O,A.O,4,0.6976507,4.45E-03,2.23E-03
9735539,2010,219,2010-08-07,3,A,O,A.O,4,0.723986515,4.37E-03,2.18E-03
9735535,2010,219,2010-08-07,4,A,O,A.O,4,0.645834318,2.79E-03,1.39E-03
9735548,2010,219,2010-08-07,5,A,O,A.O,4,0.682476621,2.79E-03,1.39E-03
9735537,2010,219,2010-08-07,1,C,N,C.N,4,0.7432766,5.18E-03,2.59E-03
9735554,2010,219,2010-08-07,2,C,N,C.N,4,0.72547905,3.44E-03,1.72E-03
9735547,2010,219,2010-08-07,3,C,N,C.N,4,0.709832357,5.45E-03,2.72E-03
9735550,2010,219,2010-08-07,4,C,N,C.N,5,0.666900655,4.94E-03,2.21E-03
9735544,2010,219,2010-08-07,5,C,N,C.N,3,0.634257605,5.77E-03,3.33E-03
9735552,2010,219,2010-08-07,1,C,O,C.O,4,0.72114917,6.60E-03,3.30E-03
9735543,2010,219,2010-08-07,2,C,O,C.O,4,0.746500179,1.05E-02,5.25E-03
9735553,2010,219,2010-08-07,3,C,O,C.O,4,0.724531177,7.29E-03,3.65E-03
9735555,2010,219,2010-08-07,4,C,O,C.O,4,0.694358849,2.00E-03,9.98E-04
9735546,2010,219,2010-08-07,5,C,O,C.O,4,0.682161945,4.25E-03,2.12E-03
9735534,2010,221,2010-08-09,1,A,N,A.N,3,0.708043696,8.40E-03,4.85E-03
9735538,2010,221,2010-08-09,2,A,N,A.N,6,0.693860879,7.33E-03,2.99E-03
9735545,2010,221,2010-08-09,3,A,N,A.N,7,0.728066553,7.54E-03,2.85E-03
9735536,2010,221,2010-08-09,4,A,N,A.N,6,0.703288039,9.54E-03,3.89E-03
9735542,2010,221,2010-08-09,5,A,N,A.N,2,0.688725157,2.64E-03,1.87E-03
9735551,2010,221,2010-08-09,1,A,O,A.O,5,0.723030258,5.44E-03,2.43E-03
9735541,2010,221,2010-08-09,2,A,O,A.O,5,0.701705523,8.48E-03,3.79E-03
9735539,2010,221,2010-08-09,3,A,O,A.O,4,0.721876199,9.63E-03,4.81E-03
9735535,2010,221,2010-08-09,4,A,O,A.O,3,0.642956976,5.59E-03,3.23E-03
9735548,2010,221,2010-08-09,5,A,O,A.O,8,0.693418034,9.16E-03,3.24E-03
9735537,2010,221,2010-08-09,1,C,N,C.N,7,0.743428664,7.74E-03,2.93E-03
9735554,2010,221,2010-08-09,2,C,N,C.N,6,0.726579744,6.78E-03,2.77E-03
9735547,2010,221,2010-08-09,3,C,N,C.N,5,0.719254523,5.78E-03,2.58E-03
9735550,2010,221,2010-08-09,4,C,N,C.N,9,0.674894126,7.21E-03,2.40E-03
9735544,2010,221,2010-08-09,5,C,N,C.N,7,0.631224838,1.14E-02,4.29E-03
9735552,2010,221,2010-08-09,1,C,O,C.O,2,0.723616425,5.49E-03,3.88E-03
9735543,2010,221,2010-08-09,2,C,O,C.O,3,0.752878908,2.58E-03,1.49E-03
9735553,2010,221,2010-08-09,3,C,O,C.O,6,0.729133346,7.57E-03,3.09E-03
9735555,2010,221,2010-08-09,4,C,O,C.O,6,0.702569827,8.91E-03,3.64E-03
9735546,2010,221,2010-08-09,5,C,O,C.O,3,0.681830772,5.34E-03,3.09E-03
9735534,2010,223,2010-08-11,1,A,N,A.N,2,0.71327485,6.39E-03,4.52E-03
9735538,2010,223,2010-08-11,2,A,N,A.N,3,0.69350612,5.06E-04,2.92E-04
9735545,2010,223,2010-08-11,3,A,N,A.N,4,0.724143912,2.20E-03,1.10E-03
9735551,2010,223,2010-08-11,1,A,O,A.O,3,0.730323741,1.17E-02,6.76E-03
9735541,2010,223,2010-08-11,2,A,O,A.O,3,0.71852677,8.94E-03,5.16E-03
9735539,2010,223,2010-08-11,3,A,O,A.O,2,0.73783226,1.07E-02,7.57E-03
9735548,2010,223,2010-08-11,5,A,O,A.O,3,0.697674126,1.13E-02,6.50E-03
9735537,2010,223,2010-08-11,1,C,N,C.N,4,0.743624442,8.86E-03,4.43E-03
9735554,2010,223,2010-08-11,2,C,N,C.N,3,0.735917012,4.82E-03,2.78E-03
9735547,2010,223,2010-08-11,3,C,N,C.N,4,0.714690824,1.02E-02,5.09E-03
9735550,2010,223,2010-08-11,4,C,N,C.N,4,0.672334316,6.28E-03,3.14E-03
9735544,2010,223,2010-08-11,5,C,N,C.N,3,0.62887565,6.77E-03,3.91E-03
9735543,2010,223,2010-08-11,2,C,O,C.O,3,0.755330383,9.36E-03,5.40E-03
9735553,2010,223,2010-08-11,3,C,O,C.O,3,0.733808445,0.007184555,4.15E-03
9735555,2010,223,2010-08-11,4,C,O,C.O,2,0.68760168,4.03E-03,2.85E-03
9735546,2010,223,2010-08-11,5,C,O,C.O,2,0.673950869,5.25E-03,3.71E-03
9735534,2010,224,2010-08-12,1,A,N,A.N,28,0.678183823,5.42E-03,1.02E-03
9735538,2010,224,2010-08-12,2,A,N,A.N,30,0.656679856,6.21E-03,1.13E-03
9735545,2010,224,2010-08-12,3,A,N,A.N,33,0.702055286,6.16E-03,1.07E-03
9735536,2010,224,2010-08-12,4,A,N,A.N,31,0.681310408,8.17E-03,1.47E-03
9735542,2010,224,2010-08-12,5,A,N,A.N,28,0.660193029,7.73E-03,1.46E-03
9735551,2010,224,2010-08-12,1,A,O,A.O,31,0.698529057,5.16E-03,9.27E-04
9735541,2010,224,2010-08-12,2,A,O,A.O,29,0.676694474,8.34E-03,1.55E-03
9735539,2010,224,2010-08-12,3,A,O,A.O,29,0.706468304,7.16E-03,1.33E-03
9735535,2010,224,2010-08-12,4,A,O,A.O,29,0.611841886,9.62E-03,1.79E-03
9735548,2010,224,2010-08-12,5,A,O,A.O,35,0.665740942,7.35E-03,1.24E-03
9735537,2010,224,2010-08-12,1,C,N,C.N,33,0.717288215,5.81E-03,1.01E-03
9735554,2010,224,2010-08-12,2,C,N,C.N,32,0.701412402,7.70E-03,1.36E-03
9735547,2010,224,2010-08-12,3,C,N,C.N,34,0.681829503,5.31E-03,9.10E-04
9735550,2010,224,2010-08-12,4,C,N,C.N,35,0.645775613,5.45E-03,9.21E-04
9735544,2010,224,2010-08-12,5,C,N,C.N,34,0.597578553,6.21E-03,1.07E-03
9735552,2010,224,2010-08-12,1,C,O,C.O,25,0.701730489,4.78E-03,9.57E-04
9735543,2010,224,2010-08-12,2,C,O,C.O,29,0.730271091,4.91E-03,9.12E-04
9735553,2010,224,2010-08-12,3,C,O,C.O,31,0.710486586,6.26E-03,1.12E-03
9735555,2010,224,2010-08-12,4,C,O,C.O,31,0.672224627,7.89E-03,1.42E-03
9735546,2010,224,2010-08-12,5,C,O,C.O,28,0.646642135,7.09E-03,1.34E-03
9735534,2010,225,2010-08-13,1,A,N,A.N,4,0.703418969,8.93E-03,4.47E-03
9735538,2010,225,2010-08-13,2,A,N,A.N,6,0.6777883,1.46E-02,5.97E-03
9735545,2010,225,2010-08-13,3,A,N,A.N,6,0.718721292,1.26E-02,5.16E-03
9735536,2010,225,2010-08-13,4,A,N,A.N,5,0.700996045,1.28E-02,5.74E-03
9735542,2010,225,2010-08-13,5,A,N,A.N,3,0.680871206,7.62E-03,4.40E-03
9735551,2010,225,2010-08-13,1,A,O,A.O,6,0.708804701,1.53E-02,6.24E-03
9735541,2010,225,2010-08-13,2,A,O,A.O,6,0.687259407,2.32E-02,9.49E-03
9735539,2010,225,2010-08-13,3,A,O,A.O,4,0.72684745,8.11E-03,4.06E-03
9735535,2010,225,2010-08-13,4,A,O,A.O,3,0.647624715,2.16E-03,1.25E-03
9735548,2010,225,2010-08-13,5,A,O,A.O,4,0.692480502,6.97E-03,3.48E-03
9735537,2010,225,2010-08-13,1,C,N,C.N,6,0.731916213,1.75E-02,7.15E-03
9735554,2010,225,2010-08-13,2,C,N,C.N,5,0.721042529,0.014186401,6.34E-03
9735547,2010,225,2010-08-13,3,C,N,C.N,3,0.710520334,4.18E-03,2.41E-03
9735550,2010,225,2010-08-13,4,C,N,C.N,5,0.664810323,1.58E-02,7.05E-03
9735544,2010,225,2010-08-13,5,C,N,C.N,5,0.62176554,6.92E-03,3.10E-03
9735552,2010,225,2010-08-13,1,C,O,C.O,2,0.728080936,2.72E-03,1.92E-03
9735543,2010,225,2010-08-13,2,C,O,C.O,3,0.746705104,2.41E-03,1.39E-03
9735553,2010,225,2010-08-13,3,C,O,C.O,5,0.72810505,1.61E-02,7.18E-03
9735555,2010,225,2010-08-13,4,C,O,C.O,5,0.695963602,2.15E-02,9.61E-03
9735546,2010,225,2010-08-13,5,C,O,C.O,3,0.678944198,5.64E-03,3.26E-03
9735534,2010,227,2010-08-15,1,A,N,A.N,52,0.697736482,8.19E-03,1.14E-03
9735538,2010,227,2010-08-15,2,A,N,A.N,67,0.677609971,5.43E-03,6.64E-04
9735545,2010,227,2010-08-15,3,A,N,A.N,75,0.724290332,5.20E-03,6.01E-04
9735536,2010,227,2010-08-15,4,A,N,A.N,76,0.694400273,8.46E-03,9.70E-04
9735542,2010,227,2010-08-15,5,A,N,A.N,27,0.688052359,6.85E-03,1.32E-03
9735551,2010,227,2010-08-15,1,A,O,A.O,71,0.714928762,8.85E-03,1.05E-03
9735541,2010,227,2010-08-15,2,A,O,A.O,37,0.706138923,6.98E-03,1.15E-03
9735539,2010,227,2010-08-15,3,A,O,A.O,41,0.726570016,7.53E-03,1.18E-03
9735535,2010,227,2010-08-15,4,A,O,A.O,15,0.643264817,6.37E-03,0.001645048
9735548,2010,227,2010-08-15,5,A,O,A.O,72,0.69366685,6.64E-03,7.82E-04
9735537,2010,227,2010-08-15,1,C,N,C.N,80,0.73918286,7.23E-03,8.08E-04
9735554,2010,227,2010-08-15,2,C,N,C.N,78,0.723560412,7.10E-03,8.04E-04
9735547,2010,227,2010-08-15,3,C,N,C.N,80,0.705493969,6.13E-03,6.85E-04
9735550,2010,227,2010-08-15,4,C,N,C.N,64,0.677663369,5.74E-03,7.17E-04
9735544,2010,227,2010-08-15,5,C,N,C.N,80,0.624842678,6.62E-03,7.40E-04
9735552,2010,227,2010-08-15,1,C,O,C.O,43,0.718937364,1.05E-02,1.60E-03
9735543,2010,227,2010-08-15,2,C,O,C.O,15,0.754095397,5.45E-03,1.41E-03
9735553,2010,227,2010-08-15,3,C,O,C.O,73,0.732205425,7.27E-03,8.51E-04
9735555,2010,227,2010-08-15,4,C,O,C.O,40,0.696019174,1.01E-02,1.59E-03
9735546,2010,227,2010-08-15,5,C,O,C.O,15,0.67699476,9.90E-03,2.56E-03
9735534,2010,228,2010-08-16,1,A,N,A.N,19,0.690244421,6.58E-03,1.51E-03
9735538,2010,228,2010-08-16,2,A,N,A.N,18,0.669611611,8.20E-03,1.93E-03
9735545,2010,228,2010-08-16,3,A,N,A.N,21,0.706753434,7.04E-03,1.54E-03
9735536,2010,228,2010-08-16,4,A,N,A.N,24,0.680720959,9.76E-03,1.99E-03
9735542,2010,228,2010-08-16,5,A,N,A.N,19,0.669283113,8.93E-03,2.05E-03
9735551,2010,228,2010-08-16,1,A,O,A.O,19,0.705996658,8.15E-03,1.87E-03
9735541,2010,228,2010-08-16,2,A,O,A.O,17,0.686407511,8.65E-03,2.10E-03
9735539,2010,228,2010-08-16,3,A,O,A.O,19,0.702909823,1.19E-02,2.73E-03
9735535,2010,228,2010-08-16,4,A,O,A.O,14,0.623808997,6.94E-03,1.85E-03
9735548,2010,228,2010-08-16,5,A,O,A.O,22,0.678781382,9.24E-03,1.97E-03
9735537,2010,228,2010-08-16,1,C,N,C.N,22,0.728354901,6.64E-03,1.42E-03
9735554,2010,228,2010-08-16,2,C,N,C.N,18,0.712645828,7.13E-03,1.68E-03
9735547,2010,228,2010-08-16,3,C,N,C.N,19,0.694804029,8.02E-03,1.84E-03
9735550,2010,228,2010-08-16,4,C,N,C.N,22,0.661746061,9.04E-03,1.93E-03
9735544,2010,228,2010-08-16,5,C,N,C.N,21,0.613535001,6.91E-03,1.51E-03
9735552,2010,228,2010-08-16,1,C,O,C.O,16,0.709135552,8.98E-03,2.25E-03
9735543,2010,228,2010-08-16,2,C,O,C.O,14,0.737129298,4.13E-03,1.10E-03
9735553,2010,228,2010-08-16,3,C,O,C.O,17,0.720758612,7.59E-03,1.84E-03
9735555,2010,228,2010-08-16,4,C,O,C.O,21,0.682632895,7.62E-03,1.66E-03
9735546,2010,228,2010-08-16,5,C,O,C.O,15,0.661580758,9.17E-03,2.37E-03
9735538,2010,229,2010-08-17,2,A,N,A.N,2,0.676516296,1.60E-02,1.13E-02
