year,doy,date,block,treatment,subsample,depth
2012,149,2012-05-28,3,C.N,7,0
2012,149,2012-05-28,3,C.N,8,0
2012,149,2012-05-28,3,C.N,9,0
2012,149,2012-05-28,3,C.N,10,0
2012,149,2012-05-28,3,C.N,11,20
2012,149,2012-05-28,3,C.N,12,0
2012,149,2012-05-28,3,A.N,1,0
2012,149,2012-05-28,3,A.N,2,0
2012,149,2012-05-28,3,A.N,3,0
2012,149,2012-05-28,3,A.N,4,0
2012,149,2012-05-28,3,A.N,5,0
2012,149,2012-05-28,3,A.N,6,0
2012,149,2012-05-28,3,A.N,7,0
2012,149,2012-05-28,3,A.N,8,0
2012,149,2012-05-28,3,A.N,9,0
2012,149,2012-05-28,3,A.N,10,0
2012,149,2012-05-28,3,A.N,11,0
2012,149,2012-05-28,3,A.N,12,0
2012,149,2012-05-28,4,A.N,1,0
2012,149,2012-05-28,4,A.N,2,0
2012,149,2012-05-28,4,A.N,3,0
2012,149,2012-05-28,4,A.N,4,0
2012,149,2012-05-28,4,A.N,5,0
2012,149,2012-05-28,4,A.N,6,0
2012,149,2012-05-28,4,A.N,7,0
2012,149,2012-05-28,4,A.N,8,0
2012,149,2012-05-28,4,A.N,9,0
2012,149,2012-05-28,4,A.N,10,0
2012,149,2012-05-28,4,A.N,11,0
2012,149,2012-05-28,4,A.N,12,0
2012,149,2012-05-28,4,C.N,1,0
2012,149,2012-05-28,4,C.N,2,0
2012,149,2012-05-28,4,C.N,3,0
2012,149,2012-05-28,4,C.N,4,0
2012,149,2012-05-28,4,C.N,5,0
2012,149,2012-05-28,4,C.N,6,0
2012,149,2012-05-28,4,C.N,7,0
2012,149,2012-05-28,4,C.N,8,0
2012,149,2012-05-28,4,C.N,9,0
2012,149,2012-05-28,4,C.N,10,0
2012,149,2012-05-28,4,C.N,11,0
2012,149,2012-05-28,4,C.N,12,0
2012,149,2012-05-28,5,C.N,1,22
2012,149,2012-05-28,5,C.N,2,0
2012,149,2012-05-28,5,C.N,3,0
2012,149,2012-05-28,5,C.N,4,0
2012,149,2012-05-28,5,C.N,5,0
2012,149,2012-05-28,5,C.N,6,0
2012,149,2012-05-28,5,C.N,7,0
2012,149,2012-05-28,5,C.N,8,0
2012,149,2012-05-28,5,C.N,9,0
2012,149,2012-05-28,5,C.N,10,0
2012,149,2012-05-28,5,C.N,11,0
2012,149,2012-05-28,5,C.N,12,23
2012,149,2012-05-28,5,A.N,1,0
2012,149,2012-05-28,5,A.N,2,0
2012,149,2012-05-28,5,A.N,3,0
2012,149,2012-05-28,5,A.N,4,0
2012,149,2012-05-28,5,A.N,5,0
2012,149,2012-05-28,5,A.N,6,0
2012,149,2012-05-28,5,A.N,7,0
2012,149,2012-05-28,5,A.N,8,0
2012,149,2012-05-28,5,A.N,9,0
2012,149,2012-05-28,5,A.N,10,0
2012,149,2012-05-28,5,A.N,11,0
2012,149,2012-05-28,5,A.N,12,0
