mantis_id,year,doy,date,block,snow,otc,treatment,air_temp_min,air_temp_mean,air_temp_max,relative_humidity
9735551,2010,237,2010-08-25,1,A,O,A.O,-2.859,8.837366667,23.28,73.42444444
9735555,2010,237,2010-08-25,4,C,O,C.O,-3.094,8.440490278,22.298,74.22277778
9735539,2010,237,2010-08-25,3,A,O,A.O,-3.212,8.622176389,23.304,74.37847222
9735537,2010,237,2010-08-25,1,C,N,C.N,-2.596,6.973386111,15.939,74.57402778
9735544,2010,237,2010-08-25,5,C,N,C.N,-2.276,7.196402778,16.487,74.60041667
9735554,2010,237,2010-08-25,2,C,N,C.N,-2.712,7.153623611,18.152,74.60888889
9735547,2010,237,2010-08-25,3,C,N,C.N,-2.45,7.057619444,16.129,74.7375
9735542,2010,237,2010-08-25,5,A,N,A.N,-2.479,7.081495833,16.344,74.76486111
9735536,2010,237,2010-08-25,4,A,N,A.N,-2.683,7.029697222,16.034,74.79375
9735534,2010,237,2010-08-25,1,A,N,A.N,-2.421,7.112588889,16.868,74.83041667
9735550,2010,237,2010-08-25,4,C,N,C.N,-2.654,7.095069444,16.725,74.83583333
9735545,2010,237,2010-08-25,3,A,N,A.N,-2.566,7.017122222,16.296,75.00027778
9735538,2010,237,2010-08-25,2,A,N,A.N,-2.566,6.954561111,15.652,75.03319444
9735552,2010,238,2010-08-26,1,C,O,C.O,-1.413,8.814295833,23.208,74.55583333
9735543,2010,238,2010-08-26,2,C,O,C.O,-1.47,8.433856944,23.28,74.6975
9735535,2010,238,2010-08-26,4,A,O,A.O,-1.842,8.131772222,21.628,74.70083333
9735548,2010,238,2010-08-26,5,A,O,A.O,-1.527,8.146038889,23.256,74.93527778
9735546,2010,238,2010-08-26,5,C,O,C.O,-1.584,8.449236111,23.545,74.97111111
9735553,2010,238,2010-08-26,3,C,O,C.O,-1.584,8.390877778,23.545,75.02555556
9735541,2010,238,2010-08-26,2,A,O,A.O,-1.498,8.186916667,22.848,75.72513889
9735551,2010,238,2010-08-26,1,A,O,A.O,-1.527,8.263901389,22.561,76.015
9735539,2010,238,2010-08-26,3,A,O,A.O,-1.842,8.0874625,23.352,76.38236111
9735555,2010,238,2010-08-26,4,C,O,C.O,-1.699,7.884275,21.748,76.41166667
9735537,2010,238,2010-08-26,1,C,N,C.N,-0.958,7.206411111,15.7,76.43944444
9735538,2010,238,2010-08-26,2,A,N,A.N,-0.986,7.210315278,15.294,76.67430556
9735547,2010,238,2010-08-26,3,C,N,C.N,-0.986,7.197920833,15.915,76.84902778
9735536,2010,238,2010-08-26,4,A,N,A.N,-1.327,7.169415278,15.605,76.85013889
9735554,2010,238,2010-08-26,2,C,N,C.N,-1.015,7.148644444,16.392,76.85236111
9735534,2010,238,2010-08-26,1,A,N,A.N,-0.93,7.199663889,15.772,76.96555556
9735545,2010,238,2010-08-26,3,A,N,A.N,-1.043,7.149994444,15.438,76.97208333
9735544,2010,238,2010-08-26,5,C,N,C.N,-0.873,7.174255556,16.129,77.13305556
9735550,2010,238,2010-08-26,4,C,N,C.N,-1.157,7.1404125,15.939,77.20416667
9735542,2010,238,2010-08-26,5,A,N,A.N,-1.015,7.067480556,15.247,77.30208333
9735535,2010,239,2010-08-27,4,A,O,A.O,-0.116,8.289763889,27.161,72.13597222
9735548,2010,239,2010-08-27,5,A,O,A.O,-0.143,8.1416375,27.653,72.64902778
9735552,2010,239,2010-08-27,1,C,O,C.O,0.19,8.534147222,27.308,72.75611111
9735543,2010,239,2010-08-27,2,C,O,C.O,0.135,8.258669444,26.891,72.77097222
9735546,2010,239,2010-08-27,5,C,O,C.O,-0.004,8.192572222,26.573,73.04819444
9735553,2010,239,2010-08-27,3,C,O,C.O,-0.004,8.178291667,28.097,73.64361111
9735541,2010,239,2010-08-27,2,A,O,A.O,-0.004,8.192386111,26.793,73.71097222
9735539,2010,239,2010-08-27,3,A,O,A.O,-0.088,8.161602778,27.235,73.73833333
9735537,2010,239,2010-08-27,1,C,N,C.N,0.66,6.911779167,16.368,73.745
9735551,2010,239,2010-08-27,1,A,O,A.O,0.024,8.314684722,28.518,73.94125
9735538,2010,239,2010-08-27,2,A,N,A.N,0.687,6.922947222,15.819,73.96194444
9735554,2010,239,2010-08-27,2,C,N,C.N,0.577,6.932322222,16.868,73.96611111
9735536,2010,239,2010-08-27,4,A,N,A.N,0.577,6.933288889,16.082,73.97027778
9735534,2010,239,2010-08-27,1,A,N,A.N,0.825,6.983011111,17.011,73.99819444
9735545,2010,239,2010-08-27,3,A,N,A.N,0.66,6.929690278,16.534,73.99986111
9735547,2010,239,2010-08-27,3,C,N,C.N,0.687,6.931155556,16.463,74.01888889
9735550,2010,239,2010-08-27,4,C,N,C.N,0.467,6.964319444,16.392,74.10875
9735544,2010,239,2010-08-27,5,C,N,C.N,0.577,6.952201389,17.177,74.21972222
9735542,2010,239,2010-08-27,5,A,N,A.N,0.329,6.864206944,16.701,74.49555556
9735555,2010,239,2010-08-27,4,C,O,C.O,-0.255,7.944284722,25.574,74.60694444
9735552,2010,240,2010-08-28,1,C,O,C.O,-0.088,7.9620875,19.651,75.44444444
9735543,2010,240,2010-08-28,2,C,O,C.O,-0.171,7.750458333,19.579,75.55763889
9735546,2010,240,2010-08-28,5,C,O,C.O,-0.367,7.757641667,19.888,75.82875
9735535,2010,240,2010-08-28,4,A,O,A.O,-0.423,7.3991375,19.008,75.86958333
9735548,2010,240,2010-08-28,5,A,O,A.O,-0.451,7.352445833,18.557,75.89861111
9735553,2010,240,2010-08-28,3,C,O,C.O,-0.255,7.669819444,19.484,76.04986111
9735541,2010,240,2010-08-28,2,A,O,A.O,-0.227,7.436243056,18.652,76.51555556
9735551,2010,240,2010-08-28,1,A,O,A.O,-0.227,7.460968056,19.555,76.83666667
9735539,2010,240,2010-08-28,3,A,O,A.O,-0.395,7.405852778,19.056,76.83819444
9735537,2010,240,2010-08-28,1,C,N,C.N,0.273,6.693468056,15.533,77.21736111
9735538,2010,240,2010-08-28,2,A,N,A.N,0.273,6.699294444,14.888,77.43833333
9735555,2010,240,2010-08-28,4,C,O,C.O,-0.479,7.070420833,17.391,77.52583333
9735554,2010,240,2010-08-28,2,C,N,C.N,0.218,6.638230556,14.84,77.59069444
9735534,2010,240,2010-08-28,1,A,N,A.N,0.412,6.7488625,14.984,77.60388889
9735536,2010,240,2010-08-28,4,A,N,A.N,0.19,6.671727778,15.199,77.60625
9735545,2010,240,2010-08-28,3,A,N,A.N,0.218,6.698813889,15.127,77.60819444
9735547,2010,240,2010-08-28,3,C,N,C.N,0.273,6.701252778,15.247,77.63055556
9735550,2010,240,2010-08-28,4,C,N,C.N,0.079,6.607469444,14.936,78.06347222
9735544,2010,240,2010-08-28,5,C,N,C.N,0.079,6.594975,14.864,78.2275
9735542,2010,240,2010-08-28,5,A,N,A.N,-0.171,6.485641667,15.055,78.29180556
9735535,2010,241,2010-08-29,4,A,O,A.O,-2.479,7.295694444,18.628,73.07430556
9735548,2010,241,2010-08-29,5,A,O,A.O,-2.45,7.336513889,19.175,73.34027778
9735552,2010,241,2010-08-29,1,C,O,C.O,-2.363,7.886655556,19.674,73.45819444
9735546,2010,241,2010-08-29,5,C,O,C.O,-2.276,7.842720833,21.056,73.51194444
9735553,2010,241,2010-08-29,3,C,O,C.O,-2.189,7.644995833,20.531,73.51833333
9735543,2010,241,2010-08-29,2,C,O,C.O,-2.421,7.664693056,19.841,73.66375
9735541,2010,241,2010-08-29,2,A,O,A.O,-2.363,7.382186111,19.627,74.15180556
9735539,2010,241,2010-08-29,3,A,O,A.O,-2.625,7.302376389,19.246,74.63069444
9735551,2010,241,2010-08-29,1,A,O,A.O,-2.566,7.337597222,19.413,74.78083333
9735555,2010,241,2010-08-29,4,C,O,C.O,-2.392,7.013990278,18.628,74.81097222
9735537,2010,241,2010-08-29,1,C,N,C.N,-1.871,6.074393056,14.098,75.79027778
9735536,2010,241,2010-08-29,4,A,N,A.N,-1.785,6.086954167,13.93,76.01527778
9735554,2010,241,2010-08-29,2,C,N,C.N,-2.073,6.107654167,14.385,76.05694444
9735545,2010,241,2010-08-29,3,A,N,A.N,-1.929,6.109205556,14.361,76.11416667
9735538,2010,241,2010-08-29,2,A,N,A.N,-1.929,6.031793056,13.858,76.17930556
9735547,2010,241,2010-08-29,3,C,N,C.N,-1.699,6.060561111,13.978,76.25222222
9735534,2010,241,2010-08-29,1,A,N,A.N,-2.015,6.144055556,14.385,76.25638889
9735550,2010,241,2010-08-29,4,C,N,C.N,-1.929,6.047298611,14.074,76.42194444
9735544,2010,241,2010-08-29,5,C,N,C.N,-1.871,6.055165278,14.194,76.48972222
9735542,2010,241,2010-08-29,5,A,N,A.N,-2.102,5.997016667,13.858,76.49083333
9735548,2010,242,2010-08-30,5,A,O,A.O,-2.888,8.977377778,25.089,70.59194444
9735535,2010,242,2010-08-30,4,A,O,A.O,-2.654,8.665440278,23.136,70.62111111
9735552,2010,242,2010-08-30,1,C,O,C.O,-2.392,9.229031944,24.557,70.89666667
9735553,2010,242,2010-08-30,3,C,O,C.O,-2.247,9.00015,25.162,71.30944444
9735541,2010,242,2010-08-30,2,A,O,A.O,-2.566,8.796329167,24.074,72.20736111
9735543,2010,242,2010-08-30,2,C,O,C.O,-2.305,8.393322222,23.304,72.25777778
9735539,2010,242,2010-08-30,3,A,O,A.O,-2.683,8.696476389,24.146,72.28652778
9735551,2010,242,2010-08-30,1,A,O,A.O,-2.421,8.940715278,24.677,72.55791667
9735555,2010,242,2010-08-30,4,C,O,C.O,-2.654,8.327154167,22.034,72.94555556
9735546,2010,242,2010-08-30,5,C,O,C.O,-2.566,8.347026389,23.016,73.13611111
9735542,2010,242,2010-08-30,5,A,N,A.N,-1.929,6.643725,15.533,75.34791667
9735537,2010,242,2010-08-30,1,C,N,C.N,-1.185,6.410233333,15.079,75.37083333
9735544,2010,242,2010-08-30,5,C,N,C.N,-1.441,6.723170833,15.772,75.44180556
9735534,2010,242,2010-08-30,1,A,N,A.N,-1.128,6.674225,15.843,75.47236111
9735554,2010,242,2010-08-30,2,C,N,C.N,-1.185,6.592826389,15.915,75.50097222
9735547,2010,242,2010-08-30,3,C,N,C.N,-1.213,6.584686111,15.414,75.62527778
9735538,2010,242,2010-08-30,2,A,N,A.N,-1.157,6.403556944,15.127,75.69
9735536,2010,242,2010-08-30,4,A,N,A.N,-1.641,6.416623611,14.96,75.72305556
9735545,2010,242,2010-08-30,3,A,N,A.N,-1.299,6.425559722,15.39,75.81263889
9735550,2010,242,2010-08-30,4,C,N,C.N,-1.699,6.4785375,15.079,75.83680556
9735541,2010,243,2010-08-31,2,A,O,A.O,-3.153,7.771204503,21.39,79.83827392
9735543,2010,243,2010-08-31,2,C,O,C.O,-3.035,7.353217213,20.96,80.77377049
9735553,2010,243,2010-08-31,3,C,O,C.O,-2.976,6.828355556,22.537,83.16847222
9735548,2010,243,2010-08-31,5,A,O,A.O,-3.183,6.652463889,22.274,83.22888889
9735535,2010,243,2010-08-31,4,A,O,A.O,-3.419,6.430134722,20.531,83.43986111
9735539,2010,243,2010-08-31,3,A,O,A.O,-3.449,6.666408333,21.939,83.90305556
9735555,2010,243,2010-08-31,4,C,O,C.O,-3.124,6.192688889,19.555,84.87402778
9735552,2010,243,2010-08-31,1,C,O,C.O,-3.065,5.798969945,19.579,84.89180328
9735546,2010,243,2010-08-31,5,C,O,C.O,-2.976,6.328243056,21.748,85.24041667
9735538,2010,243,2010-08-31,2,A,N,A.N,-2.742,4.67121135,11.686,89.53992172
9735554,2010,243,2010-08-31,2,C,N,C.N,-2.742,4.348108647,12.823,90.42461197
9735542,2010,243,2010-08-31,5,A,N,A.N,-2.683,4.414829167,12.485,91.15166667
9735551,2010,243,2010-08-31,1,A,O,A.O,-2.947,3.685359736,21.437,91.78943894
9735544,2010,243,2010-08-31,5,C,N,C.N,-2.508,4.431198611,12.461,91.88527778
9735545,2010,243,2010-08-31,3,A,N,A.N,-2.712,4.247148611,12.243,91.95611111
9735547,2010,243,2010-08-31,3,C,N,C.N,-2.625,4.332219444,12.606,91.97055556
9735536,2010,243,2010-08-31,4,A,N,A.N,-2.918,4.235019444,12.001,92.01527778
9735550,2010,243,2010-08-31,4,C,N,C.N,-2.8,4.3096375,12.389,92.09861111
9735537,2010,243,2010-08-31,1,C,N,C.N,-2.654,2.621436578,10.1,94.57050147
9735534,2010,243,2010-08-31,1,A,N,A.N,-2.596,1.073567164,5.565,98.58395522
9735548,2010,244,2010-09-01,5,A,O,A.O,-3.747,6.29945,20.103,78.79930556
9735546,2010,244,2010-09-01,5,C,O,C.O,-3.301,6.753238889,20.484,78.9175
9735555,2010,244,2010-09-01,4,C,O,C.O,-3.508,6.556044586,18.866,79.85498938
9735535,2010,244,2010-09-01,4,A,O,A.O,-3.896,6.176911695,20.913,81.22792363
9735544,2010,244,2010-09-01,5,C,N,C.N,-2.947,5.43185,13.81,82.00916667
9735542,2010,244,2010-09-01,5,A,N,A.N,-3.065,5.378790278,14.122,82.02194444
9735550,2010,244,2010-09-01,4,C,N,C.N,-3.33,5.363398649,13.93,83.38445946
9735536,2010,244,2010-09-01,4,A,N,A.N,-3.33,4.714429293,13.858,85.68636364
9735539,2010,244,2010-09-01,3,A,O,A.O,-3.717,3.289671875,17.558,91.426875
9735545,2010,244,2010-09-01,3,A,N,A.N,-3.212,2.166110727,11.248,95.77750865
9735553,2010,244,2010-09-01,3,C,O,C.O,-3.39,1.206284091,7.945,97.83863636
9735547,2010,244,2010-09-01,3,C,N,C.N,-3.124,0.945020747,6.026,99.10954357
9735548,2010,245,2010-09-02,5,A,O,A.O,-0.004,8.23060472,23.232,72.85044248
9735542,2010,245,2010-09-02,5,A,N,A.N,0.66,5.788732087,14.864,76.53676012
9735546,2010,245,2010-09-02,5,C,O,C.O,0.079,5.917765886,18.628,79.18628763
9735544,2010,245,2010-09-02,5,C,N,C.N,0.88,4.669878136,11.977,80.33691756
9735539,2011,137,2011-05-17,3,A,O,A.O,-0.143,7.966524242,18.295,63.40181818
9735541,2011,137,2011-05-17,2,A,O,A.O,-0.199,8.067166667,16.201,64.70151515
9735551,2011,137,2011-05-17,1,A,O,A.O,-0.032,7.6993,15.7,65.91545455
9735535,2011,137,2011-05-17,4,A,O,A.O,0.135,7.420263636,15.605,68.1469697
9735548,2011,137,2011-05-17,5,A,O,A.O,0.051,7.924633333,24.968,72.00393939
9735534,2011,137,2011-05-17,1,A,N,A.N,0.356,3.823888535,9.114,73.81393939
9735542,2011,137,2011-05-17,5,A,N,A.N,0.412,5.034375758,17.368,74.22
9735545,2011,137,2011-05-17,3,A,N,A.N,0.384,3.751042424,12.534,75.16787879
9735536,2011,137,2011-05-17,4,A,N,A.N,0.412,4.385769697,14.912,75.47939394
9735538,2011,137,2011-05-17,2,A,N,A.N,0.135,3.759827273,9.188,77.05060606
9735539,2011,138,2011-05-18,3,A,O,A.O,1.235,5.906451389,16.82,73.99902778
9735541,2011,138,2011-05-18,2,A,O,A.O,1.48,6.092855556,17.13,74.41736111
9735551,2011,138,2011-05-18,1,A,O,A.O,1.615,5.444744444,15.175,76.54222222
9735548,2011,138,2011-05-18,5,A,O,A.O,1.208,5.365055556,15.103,77.19166667
9735535,2011,138,2011-05-18,4,A,O,A.O,1.425,5.428173611,15.891,77.29708333
9735534,2011,138,2011-05-18,1,A,N,A.N,1.886,3.852609722,8.394,79.76777778
9735538,2011,138,2011-05-18,2,A,N,A.N,1.561,4.197288889,8.618,79.92555556
9735545,2011,138,2011-05-18,3,A,N,A.N,1.289,3.870986111,9.336,80.00791667
9735542,2011,138,2011-05-18,5,A,N,A.N,1.099,3.639516667,8.494,80.36333333
9735536,2011,138,2011-05-18,4,A,N,A.N,1.48,3.699333333,8.767,81.29486111
9735539,2011,139,2011-05-19,3,A,O,A.O,0.77,9.058568056,23.905,70.28305556
9735535,2011,139,2011-05-19,4,A,O,A.O,0.989,9.213163889,24.944,70.43263889
9735548,2011,139,2011-05-19,5,A,O,A.O,0.88,8.727038889,24.726,71.01736111
9735541,2011,139,2011-05-19,2,A,O,A.O,0.687,8.586608333,22.92,71.32361111
9735551,2011,139,2011-05-19,1,A,O,A.O,1.18,8.551244444,22.753,71.96263889
9735534,2011,139,2011-05-19,1,A,N,A.N,1.588,5.568354167,13.834,79.38972222
9735538,2011,139,2011-05-19,2,A,N,A.N,1.48,5.627865278,13.546,79.62666667
9735545,2011,139,2011-05-19,3,A,N,A.N,1.398,5.512831944,14.481,79.84597222
9735536,2011,139,2011-05-19,4,A,N,A.N,1.615,5.299554167,12.461,81.00569444
9735542,2011,139,2011-05-19,5,A,N,A.N,1.67,4.920395833,11.248,81.08041667
9735541,2011,140,2011-05-20,2,A,O,A.O,1.994,8.819925,17.011,64.35527778
9735535,2011,140,2011-05-20,4,A,O,A.O,2.128,8.261715278,15.772,66.98152778
9735539,2011,140,2011-05-20,3,A,O,A.O,1.724,8.484944444,16.868,67.19986111
9735548,2011,140,2011-05-20,5,A,O,A.O,2.236,7.899345833,14.553,67.32541667
9735551,2011,140,2011-05-20,1,A,O,A.O,2.557,8.1465375,15.414,67.35763889
9735538,2011,140,2011-05-20,2,A,N,A.N,2.503,7.603954167,14.122,67.84736111
9735545,2011,140,2011-05-20,3,A,N,A.N,2.236,7.438463889,14.17,68.14527778
9735534,2011,140,2011-05-20,1,A,N,A.N,2.903,7.173718056,12.992,68.37916667
9735536,2011,140,2011-05-20,4,A,N,A.N,2.477,6.891280556,12.389,70.14875
9735542,2011,140,2011-05-20,5,A,N,A.N,3.063,6.314584722,10.761,70.59041667
9735535,2011,141,2011-05-21,4,A,O,A.O,0.742,10.90538889,23.328,58.77194444
9735541,2011,141,2011-05-21,2,A,O,A.O,0.577,9.808104167,19.936,61.18375
9735548,2011,141,2011-05-21,5,A,O,A.O,0.522,9.796566667,22.8,61.22291667
9735551,2011,141,2011-05-21,1,A,O,A.O,0.66,9.438168056,20.722,62.21833333
9735539,2011,141,2011-05-21,3,A,O,A.O,0.412,9.82715,20.865,62.62847222
9735543,2011,141,2011-05-21,2,C,O,C.O,0.577,10.46919518,18.152,64.88120482
9735534,2011,141,2011-05-21,1,A,N,A.N,0.715,7.099886111,15.39,66.21569444
9735545,2011,141,2011-05-21,3,A,N,A.N,0.66,6.6225875,12.775,67.89027778
9735538,2011,141,2011-05-21,2,A,N,A.N,0.687,6.363730556,12.968,68.30263889
9735542,2011,141,2011-05-21,5,A,N,A.N,0.88,6.536581944,13.064,68.52958333
9735536,2011,141,2011-05-21,4,A,N,A.N,0.797,6.566763889,13.642,68.77736111
9735537,2011,141,2011-05-21,1,C,N,C.N,0.605,6.818,10.932,71.73844282
9735554,2011,141,2011-05-21,2,C,N,C.N,0.825,6.911157385,12.171,71.98498789
9735547,2011,141,2011-05-21,3,C,N,C.N,0.715,6.748691211,11.273,72.68266033
9735544,2011,141,2011-05-21,5,C,N,C.N,0.797,6.936013263,12.122,73.15862069
9735535,2011,142,2011-05-22,4,A,O,A.O,1.289,13.34347083,24.968,62.97652778
9735541,2011,142,2011-05-22,2,A,O,A.O,1.344,13.07992222,23.112,64.33555556
9735548,2011,142,2011-05-22,5,A,O,A.O,1.235,12.29179444,22.848,65.30277778
9735539,2011,142,2011-05-22,3,A,O,A.O,1.153,12.68387361,22.8,66.02305556
9735551,2011,142,2011-05-22,1,A,O,A.O,1.425,12.2986375,22.393,66.15722222
9735543,2011,142,2011-05-22,2,C,O,C.O,1.262,12.27660833,21.008,66.87819444
9735534,2011,142,2011-05-22,1,A,N,A.N,1.534,10.26967639,16.558,69.59805556
9735554,2011,142,2011-05-22,2,C,N,C.N,1.561,9.943869444,15.008,70.70291667
9735544,2011,142,2011-05-22,5,C,N,C.N,1.534,10.07367083,16.368,70.93236111
9735537,2011,142,2011-05-22,1,C,N,C.N,1.453,9.698511111,15.366,70.97861111
9735542,2011,142,2011-05-22,5,A,N,A.N,1.48,9.596952778,14.864,71.71472222
9735536,2011,142,2011-05-22,4,A,N,A.N,1.48,9.690254167,14.936,71.88805556
9735545,2011,142,2011-05-22,3,A,N,A.N,1.507,9.533497222,15.223,71.89125
9735547,2011,142,2011-05-22,3,C,N,C.N,1.534,9.382802778,14.529,72.11166667
9735538,2011,142,2011-05-22,2,A,N,A.N,1.507,9.321801389,14.721,72.22402778
9735535,2011,143,2011-05-23,4,A,O,A.O,1.615,12.60146528,23.713,69.31222222
9735541,2011,143,2011-05-23,2,A,O,A.O,1.126,12.40910556,25.186,69.50958333
9735548,2011,143,2011-05-23,5,A,O,A.O,1.832,12.22338194,22.609,70.08180556
9735551,2011,143,2011-05-23,1,A,O,A.O,1.724,12.18581111,22.609,71.08652778
9735543,2011,143,2011-05-23,2,C,O,C.O,1.561,12.15657639,22.896,71.12
9735539,2011,143,2011-05-23,3,A,O,A.O,1.153,12.11765694,23.112,71.41708333
9735537,2011,143,2011-05-23,1,C,N,C.N,1.751,11.12773472,19.365,72.48402778
9735534,2011,143,2011-05-23,1,A,N,A.N,1.94,10.92921389,18.866,73.08194444
9735554,2011,143,2011-05-23,2,C,N,C.N,2.209,10.90584306,18.557,73.30125
9735542,2011,143,2011-05-23,5,A,N,A.N,2.236,10.90343333,18.509,73.37930556
9735545,2011,143,2011-05-23,3,A,N,A.N,1.859,10.99309444,18.985,73.37944444
9735538,2011,143,2011-05-23,2,A,N,A.N,1.913,10.96569861,19.222,73.53222222
9735544,2011,143,2011-05-23,5,C,N,C.N,2.209,10.9606625,18.889,73.53305556
9735536,2011,143,2011-05-23,4,A,N,A.N,1.967,11.02114861,19.032,73.61152778
9735547,2011,143,2011-05-23,3,C,N,C.N,1.994,10.85085694,18.699,73.87861111
9735535,2011,144,2011-05-24,4,A,O,A.O,0.77,14.08461667,23.424,66.95430556
9735555,2011,144,2011-05-24,4,C,O,C.O,5.924,14.0468743,22.274,67.11955307
9735552,2011,144,2011-05-24,1,C,O,C.O,6.255,13.53685714,21.819,69.13191489
9735553,2011,144,2011-05-24,3,C,O,C.O,5.821,13.58524316,22.393,69.22066869
9735546,2011,144,2011-05-24,5,C,O,C.O,6,13.20198072,20.603,69.63801653
9735543,2011,144,2011-05-24,2,C,O,C.O,0.605,13.29443611,22.202,69.70166667
9735548,2011,144,2011-05-24,5,A,O,A.O,1.044,12.97685972,21.27,70.27180556
9735541,2011,144,2011-05-24,2,A,O,A.O,0.19,13.24345278,24.002,70.62402778
9735539,2011,144,2011-05-24,3,A,O,A.O,0.163,12.82517361,22.202,72.09833333
9735551,2011,144,2011-05-24,1,A,O,A.O,0.715,12.45786944,21.199,73.01125
9735550,2011,144,2011-05-24,4,C,N,C.N,5.642,10.94927809,15.103,74.05702247
9735534,2011,144,2011-05-24,1,A,N,A.N,0.825,11.22184167,18.509,75.07805556
9735554,2011,144,2011-05-24,2,C,N,C.N,1.317,10.80124306,17.32,76.21791667
9735544,2011,144,2011-05-24,5,C,N,C.N,1.615,10.9455,17.843,76.42125
9735537,2011,144,2011-05-24,1,C,N,C.N,0.55,10.61853611,16.415,76.50055556
9735542,2011,144,2011-05-24,5,A,N,A.N,1.832,10.58483333,16.558,76.87930556
9735545,2011,144,2011-05-24,3,A,N,A.N,0.852,10.56151806,16.749,77.06222222
9735536,2011,144,2011-05-24,4,A,N,A.N,1.099,10.47916944,16.392,77.20166667
9735538,2011,144,2011-05-24,2,A,N,A.N,0.934,10.25254167,15.772,77.57833333
9735547,2011,144,2011-05-24,3,C,N,C.N,1.017,10.34220417,15.915,77.60444444
9735535,2011,145,2011-05-25,4,A,O,A.O,1.126,15.84136389,27.825,60.31986111
9735543,2011,145,2011-05-25,2,C,O,C.O,1.262,15.37254722,26.182,62.41583333
9735548,2011,145,2011-05-25,5,A,O,A.O,1.126,15.0991875,24.75,62.47555556
9735552,2011,145,2011-05-25,1,C,O,C.O,1.344,15.72483056,27.85,63.01416667
9735541,2011,145,2011-05-25,2,A,O,A.O,0.934,14.74139583,28.147,63.55916667
9735553,2011,145,2011-05-25,3,C,O,C.O,1.262,15.41422361,28.072,63.72319444
9735539,2011,145,2011-05-25,3,A,O,A.O,0.77,14.86506806,25.477,64.21083333
9735546,2011,145,2011-05-25,5,C,O,C.O,1.344,14.75816806,25.89,64.41611111
9735551,2011,145,2011-05-25,1,A,O,A.O,1.235,14.47871389,25.939,64.79402778
9735555,2011,145,2011-05-25,4,C,O,C.O,1.017,14.45518333,25.647,65.08152778
9735534,2011,145,2011-05-25,1,A,N,A.N,1.099,12.63395417,19.651,67.41708333
9735537,2011,145,2011-05-25,1,C,N,C.N,0.77,12.57825,18.485,67.49805556
9735545,2011,145,2011-05-25,3,A,N,A.N,1.071,12.62590556,18.985,67.93611111
9735538,2011,145,2011-05-25,2,A,N,A.N,1.262,12.55405139,19.246,67.94472222
9735550,2011,145,2011-05-25,4,C,N,C.N,1.48,12.3576125,17.819,67.95694444
9735554,2011,145,2011-05-25,2,C,N,C.N,1.371,12.41800417,18.39,67.97208333
9735544,2011,145,2011-05-25,5,C,N,C.N,1.18,12.57958333,19.103,68.30930556
9735536,2011,145,2011-05-25,4,A,N,A.N,1.153,12.48715,18.485,68.44333333
9735542,2011,145,2011-05-25,5,A,N,A.N,1.18,12.44738333,18.533,68.44680556
9735547,2011,145,2011-05-25,3,C,N,C.N,1.153,12.44188194,18.343,68.46069444
9735535,2011,146,2011-05-26,4,A,O,A.O,0.384,15.99386806,29.69,59.53055556
9735543,2011,146,2011-05-26,2,C,O,C.O,0.356,15.3621125,27.899,62.04986111
9735548,2011,146,2011-05-26,5,A,O,A.O,0.439,14.87230417,26.085,62.31972222
9735552,2011,146,2011-05-26,1,C,O,C.O,0.715,15.54744861,29.115,62.95263889
9735541,2011,146,2011-05-26,2,A,O,A.O,0.301,15.28112639,28.394,63.03513889
9735553,2011,146,2011-05-26,3,C,O,C.O,0.467,15.46581389,29.265,63.43305556
9735539,2011,146,2011-05-26,3,A,O,A.O,-0.088,14.83495,27.308,64.22222222
9735555,2011,146,2011-05-26,4,C,O,C.O,0.163,14.72582917,26.598,64.29166667
9735551,2011,146,2011-05-26,1,A,O,A.O,0.88,14.417225,26.085,64.76805556
9735546,2011,146,2011-05-26,5,C,O,C.O,0.412,14.31687222,25.89,65.34305556
9735534,2011,146,2011-05-26,1,A,N,A.N,1.588,12.71268056,21.987,67.14041667
9735537,2011,146,2011-05-26,1,C,N,C.N,0.77,12.49634306,19.865,67.35430556
9735554,2011,146,2011-05-26,2,C,N,C.N,2.128,12.42071944,20.46,67.66944444
9735550,2011,146,2011-05-26,4,C,N,C.N,1.561,12.21411806,19.032,67.84472222
9735542,2011,146,2011-05-26,5,A,N,A.N,1.289,12.47252083,20.126,67.90513889
9735544,2011,146,2011-05-26,5,C,N,C.N,1.18,12.60845,20.65,67.93736111
9735545,2011,146,2011-05-26,3,A,N,A.N,1.153,12.42827083,20.341,68.09458333
9735536,2011,146,2011-05-26,4,A,N,A.N,0.989,12.37495,20.198,68.11111111
9735538,2011,146,2011-05-26,2,A,N,A.N,1.778,12.22032222,20.222,68.24263889
9735547,2011,146,2011-05-26,3,C,N,C.N,1.398,12.28764444,19.96,68.475
9735535,2011,147,2011-05-27,4,A,O,A.O,1.913,17.30857917,28.221,54.49472222
9735543,2011,147,2011-05-27,2,C,O,C.O,2.047,17.27479306,28.493,55.81555556
9735548,2011,147,2011-05-27,5,A,O,A.O,2.021,16.41000972,26.573,56.78388889
9735552,2011,147,2011-05-27,1,C,O,C.O,2.37,17.90790556,29.74,57.04458333
9735553,2011,147,2011-05-27,3,C,O,C.O,2.182,17.75196389,31.153,57.25236111
9735541,2011,147,2011-05-27,2,A,O,A.O,1.724,16.57852361,28.32,57.87222222
9735539,2011,147,2011-05-27,3,A,O,A.O,1.561,16.58268194,27.974,58.19916667
